0faa993 0fa46ea 0fb699b 0fadb60 0faccf3 
0fac532 0fa61df 0fb87db 0faf4a0 0faeb8c 
0fb0a4e 0faa8cd 0fbcc9f 0fb380c 0fb30f0 
0fad1a4 0fa6ee6 0fb9463 0fb02e0 0faf87f 
0fad147 0fa6f58 0fb93fb 0fafe96 0faf782 
0faf385 0fa924e 0fbb687 0fb2325 0fb1a98 
0faa7f9 0fa449f 0fb6a96 0fad623 0face19 
0faef52 0fa8e16 0fbb1d6 0fb1ba9 0fb15b3 
0fabc95 0fa59bb 0fb7f80 0faebe1 0fae33b 
0fac0b7 0fa5e19 0fb8334 0faec7e 0fae6fc 
0fae7f0 0fa8612 0fbaaa9 0fb170d 0fb0f09 
0faa17a 0fa3e1b 0fb643d 0fad061 0fac801 
0faecd0 0fa8b41 0fbaf6d 0fb1a04 0fb1375 
0fabdd7 0fa5af2 0fb80c3 0faee34 0fae491 
0fac547 0fa62ea 0fb87c2 0faf1d2 0faeb3c 
0faf0bb 0fa8f86 0fbb370 0fb2040 0fb170d 
0faae35 0fa4b55 0fb70f7 0fadcf4 0fad3da 
0fafdca 0fa9c9b 0fbc031 0fb2a2a 0fb235b 
0fad4b1 0fa71ec 0fb974d 0fb03f3 0fafa30 
0fae2b5 0fa8043 0fba4c0 0fb0dde 0fb07b4 
0fb142f 0fab276 0fbd695 0fb4238 0fb39ec 
0fad815 0fa74ce 0fb9a8c 0fb056d 0fafd35 
0fb2ce3 0facba7 0fbef2b 0fb5873 0fb520b 
0fb09aa 0faa726 0fbcc27 0fb385d 0fb2ed0 
0fb1d50 0fabb33 0fbdf9d 0fb4873 0fb4208 
0fb51c0 0faf061 0fc145c 0fb7fcc 0fb7734 
0fb179f 0fab489 0fbda10 0fb450e 0fb3c5f 
0fb6e53 0fb0d27 0fc30a2 0fb9a3b 0fb9368 
0fb4999 0fae6f8 0fc0c3a 0fb78c2 0fb6ef2 
0fb5cb3 0fafa7e 0fc1ed9 0fb87f7 0fb8199 
0fb9049 0fb2ef3 0fc5299 0fbbe86 0fbb60e 
0fb5419 0faf133 0fc165f 0fb81bf 0fb7979 
0fbaaa1 0fb49a6 0fc6cc8 0fbd6a9 0fbd0af 
0fb81a8 0fb1f46 0fc4440 0fbb0fc 0fba81e 
0fb90d5 0fb2ef9 0fc5335 0fbbc42 0fbb6e7 
0fbbed3 0fb5dfa 0fc81ad 0fbed5e 0fbe5e6 
0fb7b50 0fb18dc 0fc3e24 0fba970 0fba207 
0fbcb01 0fb6a72 0fc8dd8 0fbf7ce 0fbf244 
0fb9a55 0fb3869 0fc5d95 0fbca8c 0fbc1dc 
0fba3f2 0fb4228 0fc668c 0fbcfe2 0fbca7a 
0fbcd0d 0fb6bf8 0fc8fbb 0fbfb8e 0fbf43d 
0fb8394 0fb20d8 0fc463b 0fbb0e9 0fbaa49 
0fbcf10 0fb6e41 0fc9196 0fbfa77 0fbf5fa 
0fb97aa 0fb3594 0fc5aaa 0fbc601 0fbbeef 
0fb9d12 0fb3b53 0fc5fc9 0fbc67c 0fbc41b 
0fbc1ec 0fb6144 0fc857d 0fbedea 0fbe9cc 
0fb7776 0fb153f 0fc3b23 0fba41b 0fb9e8f 
0fbc2a5 0fb6251 0fc8633 0fbefc3 0fbea2c 
0fb8929 0fb2734 0fc4d14 0fbbaad 0fbb114 
0fb8c29 0fb2a7e 0fc4fa9 0fbba10 0fbb3bf 
0fbad3f 0fb4c26 0fc70fb 0fbde13 0fbd525 
0fb5eed 0fafbfd 0fc22d5 0fb8f53 0fb8672 
0fba6e3 0fb45fc 0fc6a84 0fbd701 0fbce75 
0fb6c39 0fb09a1 0fc2fff 0fb9fc3 0fb9433 
0fb7226 0fb0fd6 0fc35c7 0fba257 0fb99af 
0fb93e2 0fb32ab 0fc57c8 0fbc6bc 0fbbc60 
0fb47ed 0fae4e3 0fc0bc1 0fb7a16 0fb6f78 
0fb90e7 0fb2fd1 0fc5471 0fbc152 0fbb8b4 
0fb550a 0faf255 0fc18f8 0fb8934 0fb7ce0 
0fb5a35 0faf7e9 0fc1dca 0fb89dc 0fb8181 
0fb7abb 0fb192d 0fc3ea1 0fbadff 0fba319 
0fb2f4f 0facc20 0fbf318 0fb6156 0fb569e 
0fb797f 0fb180c 0fc3d1f 0fba9af 0fba09e 
0fb3fe7 0fadd07 0fc03be 0fb736c 0fb675e 
0fb461e 0fae37f 0fc0989 0fb7632 0fb6cb5 
0fb648b 0fb029c 0fc282b 0fb97b4 0fb8bdb 
0fb14ea 0fab147 0fbd861 0fb46c8 0fb3b93 
0fb57b8 0faf65e 0fc1b05 0fb8780 0fb7e94 
0fb1816 0fab571 0fbdb9a 0fb4a72 0fb3eb8 
0fb1a0a 0fab7c7 0fbdd26 0fb47ef 0fb3ff9 
0fb36d1 0fad59e 0fbfa3f 0fb67b4 0fb5d7d 
0fae6e9 0fa83e7 0fbaa2c 0fb16a9 0fb0ccc 
0fb2dfc 0faccd7 0fbf11e 0fb5c3e 0fb5431 
0faf2a9 0fa9011 0fbb621 0fb2423 0fb18f5 
0faf8b3 0fa964a 0fbbbb9 0fb2623 0fb1e88 
0fb19c3 0fab837 0fbdd09 0fb4a11 0fb406a 
0facf85 0fa6c39 0fb929d 0fafeb6 0faf546 
0fb1acc 0fab96a 0fbdd93 0fb4851 0fb40bc 
0fae3b4 0fa80ca 0fba6b7 0fb1454 0fb09df 
0faec13 0fa8965 0fbaebb 0fb18c7 0fb11d6 
0fb0f6c 0faad95 0fbd28b 0fb3f53 0fb35f6 
0fac75b 0fa63cb 0fb8a62 0faf656 0faed45 
0fb13c5 0fab220 0fbd6b9 0fb4149 0fb3a1a 
0fadda4 0fa7a9e 0fba0f4 0fb0e54 0fb042b 
0fae812 0fa857e 0fbaaef 0fb14ab 0fb0dc3 
0fb0db4 0faac53 0fbd0be 0fb3d2a 0fb33fe 
0fac5fe 0fa6328 0fb88c8 0faf44c 0faeb87 
0fb1348 0fab28e 0fbd5de 0fb3ffa 0fb3902 
0fadd8f 0fa7af6 0fba0a9 0fb0d64 0fb039a 
0fae5e1 0fa8385 0fba8a3 0fb11e3 0fb0b6a 
0fb09d1 0faa851 0fbcce6 0fb3910 0fb3038 
0fabecd 0fa5b70 0fb81bc 0faed50 0fae49f 
0fb0948 0faa7cd 0fbcc2b 0fb3634 0fb2f70 
0fad112 0fa6e22 0fb9435 0fb014e 0faf782 
0fad49c 0fa7217 0fb9770 0fb011b 0fafa54 
0faf68a 0fa9500 0fbb9a6 0fb25c9 0fb1d20 
0faa883 0fa453d 0fb6b88 0fad6a8 0face6f 
0faefdf 0fa8eb0 0fbb2bc 0fb1ba1 0fb1632 
0fab6bb 0fa544d 0fb79e1 0fae5ed 0fadcf2 
0fab9b2 0fa57a5 0fb7c52 0fae4d2 0fadfad 
0fade6b 0fa7d24 0fba148 0fb0cd3 0fb0571 
0fa9244 0fa2f38 0fb5537 0fac064 0fab8f6 
0fadb6a 0fa7a2b 0fb9e23 0fb07f8 0fb028f 
0faa3ef 0fa4111 0fb66ac 0fad470 0facb3f 
0faa492 0fa41d7 0fb66e0 0fad209 0facb9b 
0faca50 0fa689c 0fb8cee 0fafb30 0faf1ef 
0fa7ba6 0fa185d 0fb3e34 0faaab8 0faa269 
0fac564 0fa63b2 0fb879c 0faf263 0faec77 
0fa901e 0fa2cba 0fb5298 0fac106 0fab739 
0fa916d 0fa2e7b 0fb539c 0fabe59 0fab7b9 
0fab87e 0fa56ad 0fb7b0c 0fae83a 0fadf90 
0fa691e 0fa05d4 0fb2ba1 0fa97f0 0fa8fa4 
0fab1f3 0fa509b 0fb744b 0fade9e 0fad8c5 
0fa7b16 0fa185d 0fb3df5 0faab68 0faa237 
0fa7912 0fa168a 0fb3bae 0faa506 0fa9faa 
0faa15e 0fa3fc1 0fb642c 0facff4 0fac89d 
0fa5279 0f9ef36 0fb152e 0fa8075 0fa790f 
0fa9a91 0fa3935 0fb5d2e 0fac73a 0fac151 
0fa67e8 0fa0522 0fb2ad8 0fa98a7 0fa8f4c 
0fa6563 0fa02c2 0fb2805 0fa92cb 0fa8c75 
0fa8c3e 0fa2a38 0fb4f38 0fabd56 0fab437 
0fa3a03 0f9d6a2 0fafd0a 0fa6b7d 0fa6131 
0fa7d07 0fa1b85 0fb3f9f 0faabe5 0faa405 
0fa465e 0f9e353 0fb08eb 0fa775b 0fa6d1f 
0fa3d93 0f9da43 0faff3a 0fa6928 0fa635a 
0fa62e4 0fa005b 0fb24a3 0fa8ff1 0fa8958 
0fa11c5 0f9ada5 0fad382 0fa3d3b 0fa3803 
0fa5561 0f9f30e 0fb1752 0fa7e7e 0fa7c07 
0fa218b 0f9be24 0fae42c 0fa4e8e 0fa486d 
0fa1909 0f9b686 0fadbc1 0fa4319 0fa3f5b 
0fa3e5a 0f9dd20 0fb01b9 0fa6d3f 0fa6599 
0f9ef00 0f98bdf 0fab258 0fa1ed7 0fa1587 
0fa33bf 0f9d22e 0faf6dd 0fa6252 0fa5a34 
0fa0777 0f9a475 0facac4 0fa39dd 0fa2e06 
0fa08a5 0f9a5d3 0facb54 0fa36df 0fa2e6b 
0fa38d5 0f9d6e8 0fafb8a 0fa68d2 0fa5eee 
0f9f0cb 0f98d3b 0fab333 0fa1fe1 0fa1623 
0fa37ba 0f9d5ee 0faf9cb 0fa63e3 0fa5d33 
0fa109a 0f9ad89 0fad319 0fa3f61 0fa3635 
0fa1351 0f9b076 0fad583 0fa3d9f 0fa382a 
0fa4718 0f9e566 0fb09a9 0fa73b7 0fa6ca1 
0fa03fb 0f9a0e2 0fac6db 0fa30b3 0fa2917 
0fa4f99 0f9ee30 0fb123c 0fa7aac 0fa74cf 
0fa2b48 0f9c8b5 0faee52 0fa5a55 0fa50ba 
0fa2fa6 0f9cdb0 0faf281 0fa5bdf 0fa54c8 
0fa6496 0fa038d 0fb27be 0fa9362 0fa8aaa 
0fa2299 0f9bff7 0fae5ef 0fa5131 0fa4867 
0fa703c 0fa0f6d 0fb3355 0fa9ced 0fa9621 
0fa4ee3 0f9ecc6 0fb1216 0fa7f59 0fa74f4 
0fa55d7 0f9f39f 0fb184f 0fa823e 0fa7b21 
0fa8e4f 0fa2c8a 0fb50a5 0fabc6b 0fab3d8 
0fa50b8 0f9ed45 0fb12dd 0fa7dad 0fa7562 
0faa3ee 0fa4246 0fb658f 0face02 0fac859 
0fa8680 0fa23b4 0fb483e 0fab3a6 0faaabc 
0fa9183 0fa2f38 0fb52f4 0fabad0 0fab52c 
0facb8a 0fa6a68 0fb8d80 0faf78e 0faf020 
0fa8f6d 0fa2c83 0fb518b 0fabb6b 0fab420 
0fae2ab 0fa816e 0fba478 0fb0c92 0fb07e7 
0fac25f 0fa5fda 0fb8483 0faefde 0fae7eb 
0facc71 0fa69ff 0fb8e0e 0faf613 0faf189 
0fb06a2 0faa51d 0fbc880 0fb32fc 0fb2c84 
0fac7c6 0fa6468 0fb899e 0faf41b 0faed33 
0fb1d4c 0fabb9b 0fbdeec 0fb47fa 0fb431a 
0fafbb0 0fa98a5 0fbbda4 0fb2a34 0fb21f6 
0fb07b5 0faa4d2 0fbc95d 0fb326e 0fb2d8b 
0fb40e9 0fadf02 0fc02ce 0fb6e10 0fb6793 
0faffc3 0fa9c44 0fbc1a4 0fb2c10 0fb261f 
0fb52f9 0faf197 0fc14be 0fb7cdd 0fb79a2 
0fb2d8d 0facb2e 0fbefb4 0fb5ad4 0fb5491 
0fb3420 0fad23e 0fbf60a 0fb5dcb 0fb5aea 
0fb6796 0fb06e8 0fc29d3 0fb93f3 0fb8f88 
0fb2138 0fabf3d 0fbe3d9 0fb4db8 0fb4944 
0fb71d6 0fb11bc 0fc34bc 0fb9dd1 0fb9a8a 
0fb47d3 0fae669 0fc0b63 0fb77e1 0fb7140 
0fb4dca 0faebbc 0fc1072 0fb79a7 0fb7625 
0fb7d21 0fb1bea 0fc4008 0fbac3e 0fba65d 
0fb31d1 0face9a 0fbf4c3 0fb61f0 0fb5a6c 
0fb7b67 0fb1a37 0fc3e63 0fbab45 0fba40b 
0fb4627 0fae390 0fc0901 0fb78fe 0fb6ee2 
0fb418a 0fadee4 0fc037f 0fb70a6 0fb69d4 
0fb651f 0fb0350 0fc27c4 0fb9692 0fb8d9b 
0fb11bf 0faae77 0fbd48d 0fb41b7 0fb39c5 
0fb55c4 0faf47c 0fc1872 0fb82bb 0fb7e0b 
0fb1d36 0faba87 0fbe015 0fb4e3a 0fb45a4 
0fb16b4 0fab420 0fbd92c 0fb4449 0fb3e52 
0fb37ca 0fad68d 0fbfaaa 0fb68b3 0fb601a 
0fae003 0fa7d00 0fba2e8 0fb1019 0fb0759 
0fb1d15 0fabbe6 0fbdfc5 0fb4b2c 0fb44fa 
0fadcef 0fa7a5b 0fb9fef 0fb0fc2 0fb04e8 
0fad0b5 0fa6e40 0fb9342 0faff5f 0faf833 
0faee25 0fa8cbd 0fbb0ec 0fb1fb6 0fb1670 
0fa96ab 0fa3358 0fb5943 0fac7d2 0fabd97 
0fad778 0fa75bb 0fb99c2 0fb0650 0fafe79 
0fa9cae 0fa39eb 0fb5f64 0face51 0fac3aa 
0fa9934 0fa36bd 0fb5b9b 0fac610 0fabfba 
0fabf40 0fa5dcc 0fb81f0 0faedf8 0fae641 
0fa7307 0fa0fae 0fb3592 0faa149 0fa9957 
0fabca5 0fa5b5a 0fb7f1b 0fae91f 0fae318 
0fa89eb 0fa2776 0fb4cd9 0fab9cb 0fab07d 
0fa8cc3 0fa2a61 0fb4f52 0fab894 0fab2d5 
0fab7ef 0fa56c7 0fb7ad2 0fae6cc 0fade7a 
0fa6fb5 0fa0cb9 0fb3299 0fa9dd2 0fa958e 
0fabe39 0fa5d0f 0fb80fd 0faea8d 0fae431 
0fa90c5 0fa2e7f 0fb53de 0fac08b 0fab6ac 
0fa994a 0fa36e2 0fb5be6 0fac4f6 0fabe6a 
0fac8d4 0fa6744 0fb8bca 0faf750 0faee95 
0fa84a3 0fa2154 0fb47a4 0fab266 0faa9d8 
0fad57f 0fa7414 0fb984b 0fb018b 0fafae3 
0faaaa2 0fa4822 0fb6d85 0fada01 0fad049 
0fab376 0fa5121 0fb75e3 0faded4 0fad899 
0fae3b6 0fa829f 0fba686 0fb1202 0fb09b8 
0fa9e4e 0fa3bd2 0fb60eb 0facbc7 0fac36f 
0faee55 0fa8dae 0fbb0a7 0fb19e0 0fb138b 
0fac2c1 0fa60c5 0fb855f 0faf16a 0fae83a 
0fac9a8 0fa680f 0fb8bff 0faf48f 0faee8d 
0fafa12 0fa9959 0fbbca5 0fb27c5 0fb1fb9 
0fab39a 0fa50fd 0fb760a 0fae0dc 0fad8c9 
0fb0422 0faa36d 0fbc683 0fb2f9d 0fb2994 
0fad85f 0fa765d 0fb9b18 0fb078c 0fafe30 
0fadede 0fa7ced 0fba135 0fb0a1e 0fb03f3 
0fb0d43 0faac30 0fbcff9 0fb3b9f 0fb336d 
0fac429 0fa615b 0fb86d1 0faf22f 0fae99b 
0fb106d 0faaf82 0fbd2c2 0fb3ca4 0fb3633 
0fadebb 0fa7c51 0fba148 0fb0e39 0fb04e0 
0fadead 0fa7c5a 0fba0ec 0fb0a6e 0fb046b 
0fb0880 0faa72d 0fbcad4 0fb378e 0fb2f34 
0fab9a9 0fa566e 0fb7bcb 0fae887 0fadffc 
0fb01e4 0faa068 0fbc3d6 0fb2f06 0fb28ba 
0fad174 0fa6e95 0fb93a3 0fb0253 0faf87c 
0fad0a2 0fa6dc3 0fb924d 0fafdae 0faf75b 
0fafdfe 0fa9c2b 0fbbfe4 0fb2ded 0fb25f0 
0fb2c4a 0fac9a8 0fbeef6 0fb5bcc 0fb52d3 
0fb0383 0faa0d3 0fbc5ed 0fb306a 0fb298a 
0fb48a2 0fae6fb 0fc0b13 0fb760c 0fb6f1c 
0fb0353 0fa9fff 0fbc5c2 0fb3248 0fb297d 
0fb3118 0facf53 0fbf32d 0fb5cc8 0fb573b 
0fb307b 0facddd 0fbf324 0fb5fdd 0fb5703 
0fb0842 0faa5a2 0fbcaa1 0fb3506 0fb2e4e 
0fb4f93 0faee09 0fc1214 0fb7cef 0fb7608 
0fb0a74 0faa749 0fbcd0e 0fb3983 0fb30a8 
0fb38b4 0fad709 0fbfaeb 0fb6465 0fb5ecc 
0fb3807 0fad573 0fbfa9f 0fb674d 0fb5e73 
0fb0f26 0faac73 0fbd17e 0fb3bdc 0fb350b 
0fb55f4 0faf44e 0fc1853 0fb8330 0fb7c5c 
0fb1064 0faad29 0fbd2ef 0fb3f56 0fb3681 
0fb3e01 0fadc57 0fc0033 0fb699d 0fb640e 
0fb3dd2 0fadb51 0fc0068 0fb6d0c 0fb643f 
0fb14f2 0fab252 0fbd728 0fb4183 0fb3add 
0fb5c02 0fafa86 0fc1e5b 0fb8925 0fb8262 
0fb1645 0fab32f 0fbd8c0 0fb4525 0fb3c6c 
0fb435b 0fae1c2 0fc0569 0fb6ecc 0fb6960 
0fb4348 0fae0c1 0fc05a7 0fb724d 0fb69a3 
0fb1a3c 0fab796 0fbdc4e 0fb4697 0fb4011 
0fb61f1 0fb0064 0fc2434 0fb8edd 0fb883e 
0fb1c0f 0fab8ef 0fbde92 0fb4ac7 0fb422f 
0fb4949 0fae7b7 0fc0b86 0fb74b0 0fb6f57 
0fb499f 0fae729 0fc0c2e 0fb789a 0fb7009 
0fb1ff0 0fabd63 0fbe237 0fb4c55 0fb45da 
0fb66a1 0fb0525 0fc2905 0fb9395 0fb8cfb 
0fb213b 0fabe35 0fbe3dd 0fb5003 0fb4768 
0fb4d10 0faeb8f 0fc0f57 0fb7875 0fb732f 
0fb4cda 0faea85 0fc0f74 0fb7bd0 0fb7359 
0fb2160 0fabef2 0fbe3c9 0fb4dc4 0fb4754 
0fb6726 0fb05cf 0fc2999 0fb93f1 0fb8d84 
0fb2011 0fabd22 0fbe2a0 0fb4e9e 0fb4636 
0fb4abb 0fae947 0fc0cc8 0fb75e4 0fb70be 
0fb496e 0fae72e 0fc0be2 0fb783d 0fb6fcb 
0fb1c4c 0fab9f5 0fbde7f 0fb488c 0fb420a 
0fb6168 0fb0037 0fc23c0 0fb8e29 0fb87a0 
0fb1976 0fab6d0 0fbdc11 0fb482e 0fb3f82 
0fb4433 0fae324 0fc068e 0fb6fc6 0fb6a6e 
0fb426c 0fae081 0fc0530 0fb71bf 0fb6927 
0fb1563 0fab347 0fbd7ca 0fb4229 0fb3bb1 
0fb59ed 0faf8e1 0fc1c64 0fb874c 0fb80b7 
0fb11e0 0faaf4d 0fbd47e 0fb4121 0fb3860 
0fb3c3d 0fadb2d 0fbfe9e 0fb684d 0fb6297 
0fb3ba9 0fad9ab 0fbfe72 0fb6b5f 0fb6250 
0fb0f63 0faad2c 0fbd1a9 0fb3c2a 0fb3547 
0fb55c1 0faf499 0fc17ed 0fb8297 0fb7be4 
0fb0fb9 0faacfa 0fbd1f0 0fb3e0c 0fb3599 
0fb3cdf 0fadb97 0fbfe98 0fb677d 0fb6283 
0fb3f81 0fadd56 0fc0172 0fb6dc4 0fb6580 
0fb162e 0fab3ce 0fbd7c2 0fb41c6 0fb3baa 
0fb6104 0faffb6 0fc2287 0fb8d0a 0fb86ef 
0fb1bc7 0fab8df 0fbdd89 0fb499c 0fb4176 
0fb4b81 0faea0d 0fc0cdd 0fb75dd 0fb7113 
0fb4f4d 0faecf4 0fc10f8 0fb7d5e 0fb7556 
0fb27c5 0fac53e 0fbe947 0fb532a 0fb4d3e 
0fb73e5 0fb1273 0fc359d 0fb9fce 0fb99e2 
0fb2ed3 0facbd6 0fbf0db 0fb5c93 0fb549f 
0fb5e7f 0fafcec 0fc2025 0fb88be 0fb843b 
0fb5dec 0fafb8d 0fc1ff0 0fb8c06 0fb842a 
0fb317d 0facefa 0fbf341 0fb5d05 0fb574a 
0fb76dc 0fb1566 0fc38b5 0fba2f7 0fb9d4f 
0fb2b4c 0fac84a 0fbed53 0fb591c 0fb5199 
0fb5694 0faf4ff 0fc1820 0fb80a3 0fb7cbc 
0fb5267 0faf00e 0fc143f 0fb7fea 0fb7900 
0fb23af 0fac12f 0fbe54a 0fb4e1f 0fb49c0 
0fb69e2 0fb089e 0fc2bd4 0fb94b0 0fb90aa 
0fb1dea 0fabb3c 0fbe080 0fb4aa8 0fb44ba 
0fb4b92 0faea94 0fc0e72 0fb7509 0fb726b 
0fb4705 0fae562 0fc0b09 0fb750e 0fb6e77 
0fb1a5a 0fab85f 0fbde53 0fb46a6 0fb4194 
0fb6087 0faffcc 0fc24a0 0fb8d99 0fb8873 
0fb14ae 0fab24f 0fbd8f3 0fb43ed 0fb3c23 
0fb41ae 0fae0d3 0fc0578 0fb6e24 0fb68d4 
0fb3c7c 0fadb0a 0fc0095 0fb6cb0 0fb6400 
0fb0d15 0faab43 0fbd076 0fb3a5b 0fb33da 
0fb4f93 0faeee0 0fc1305 0fb7d5e 0fb76ec 
0fb024b 0faa019 0fbc639 0fb32e2 0fb29d7 
0fb2e23 0facdd5 0fbf1da 0fb5bc2 0fb55e4 
0fb28c9 0fac7aa 0fbecfa 0fb5ae7 0fb510f 
0fafb38 0fa9993 0fbbf38 0fb2ad3 0fb22e8 
0fb3cae 0fadc3e 0fc00d0 0fb6d87 0fb6477 
0faef2e 0fa8ccf 0fbb369 0fb21ae 0fb16d2 
0fb19ce 0fab854 0fbdd49 0fb4808 0fb4109 
0fb12ab 0fab049 0fbd65e 0fb4432 0fb3a2d 
0fae63a 0fa837b 0fba98c 0fb148e 0fb0d1e 
0fb2948 0fac7d8 0fbecb6 0fb57fd 0fb5054 
0fadd60 0fa7a2c 0fba0bd 0fb0d78 0fb0400 
0fb0774 0faa5e5 0fbca7e 0fb3418 0fb2de5 
0fafdda 0fa9b5e 0fbc13a 0fb2e11 0fb24be 
0facf8a 0fa6ce0 0fb92d5 0fafd61 0faf600 
0fb1098 0faaf31 0fbd41b 0fb3f6c 0fb379f 
0fac58e 0fa627e 0fb8922 0faf5f2 0faec39 
0faf9a8 0fa97e8 0fbbcb1 0fb268d 0fb200f 
0fae4a4 0fa8234 0fba7f4 0fb15a5 0fb0b64 
0faca58 0fa6765 0fb8d32 0faf767 0faf059 
0fb0ceb 0faab6f 0fbcfe8 0fb3b89 0fb3371 
0fabd53 0fa5a02 0fb805b 0faeccc 0fae35a 
0fafc9a 0fa9af6 0fbbf55 0fb2903 0fb2280 
0fae765 0fa84fb 0fbaa73 0fb1793 0fb0dbd 
0facca9 0fa69c7 0fb8f53 0faf94b 0faf226 
0fb1122 0faafb4 0fbd3c5 0fb3f2e 0fb3731 
0fac26a 0fa5f11 0fb850a 0faf11a 0fae7fd 
0fb0150 0fa9f79 0fbc394 0fb2ca5 0fb26cb 
0faea79 0fa8804 0fbad49 0fb19a1 0fb1086 
0facca6 0fa69eb 0fb8f34 0faf8d6 0faf239 
0fb0e63 0faaced 0fbd10f 0fb3c7c 0fb34a7 
0fabbdf 0fa587b 0fb7e8e 0faeb64 0fae1ee 
0faf6ae 0fa94ce 0fbb90c 0fb2372 0fb1ccb 
0fae0d0 0fa7e49 0fba378 0fb1189 0fb077f 
0fabf74 0fa5c67 0fb81a9 0faec5e 0fae553 
0fb0295 0faa0d9 0fbc4b7 0fb3091 0fb2933 
0fab2ed 0fa4f62 0fb7502 0fae189 0fad93f 
0faf007 0fa8dcd 0fbb197 0fb1b17 0fb162e 
0faddca 0fa7ae6 0fb9fb4 0fb0d00 0fb0484 
0fabcfb 0fa59a8 0fb7e78 0fae910 0fae315 
0fafff5 0fa9e39 0fbc18e 0fb2e63 0fb26cf 
0faaec7 0fa4b54 0fb7068 0fade88 0fad549 
0faeb45 0fa8928 0fbac3b 0fb1720 0fb1198 
0fadc6f 0fa7996 0fb9da2 0fb0b56 0fb033c 
0fabc5e 0fa5903 0fb7d0b 0fae79c 0fae279 
0fb05d5 0faa408 0fbc6fd 0fb320e 0fb2c86 
0fab916 0fa54ee 0fb7ad9 0fae7d5 0fadf8c 
0faf656 0fa9454 0fbb7bc 0fb2171 0fb1caf 
0faecac 0fa8a29 0fbaeae 0fb1bd0 0fb13c7 
0facb00 0fa67e2 0fb8cbc 0faf844 0faf182 
0fb148d 0fab2c8 0fbd611 0fb42c5 0fb3b44 
0fac995 0fa6605 0fb88b1 0faf66f 0faed80 
0fb042c 0faa1ea 0fbc2bc 0fb2d47 0fb2803 
0fafb82 0fa98bc 0fbbb3c 0fb2946 0fb205e 
0fad928 0fa75dd 0fb9ae4 0fb066d 0faffa0 
0fb21c1 0fabfca 0fbe3bd 0fb4ff4 0fb48bf 
0fad58d 0fa71da 0fb97af 0fb0525 0fafc46 
0fb0a47 0faa83b 0fbcc27 0fb369f 0fb30f8 
0fafeda 0fa9c30 0fbc122 0fb2f09 0fb25f6 
0fad5dd 0fa72bf 0fb97e0 0fb02c3 0fafc49 
0fb192b 0fab76d 0fbdb52 0fb46ab 0fb3ffd 
0fac9a9 0fa6617 0fb8bea 0faf85e 0faeffa 
0faf865 0fa9663 0fbba6b 0fb23a9 0fb1e8f 
0faea4a 0fa8784 0fbacaf 0fb195e 0fb10e9 
0fabdf2 0fa5ad4 0fb7fd4 0faea47 0fae3d2 
0fafe51 0fa9c99 0fbc079 0fb2c09 0fb24e0 
0faac34 0fa4899 0fb6ea8 0fadbb1 0fad2a7 
0fad822 0fa7618 0fb9a67 0fb0450 0fafe8e 
0facb60 0fa68b2 0fb8e17 0fafb97 0faf231 
0fa994f 0fa366f 0fb5bc0 0fac648 0fabf4f 
0fade03 0fa7c3c 0fba06a 0fb0b73 0fb045a 
0fa9289 0fa2f2d 0fb54ea 0fac1e2 0fab8ab 
0fab397 0fa51ac 0fb7577 0fadf42 0fad953 
0fab652 0fa538d 0fb7870 0fae582 0fadc75 
0fa8352 0fa2057 0fb4529 0faaff7 0faa8ea 
0faca74 0fa68c1 0fb8c63 0faf774 0faf090 
0fa86b7 0fa236b 0fb48e8 0fab5fe 0faacad 
0faaca3 0fa4abf 0fb6ea1 0fad890 0fad260 
0fab3df 0fa5146 0fb764b 0fae2ec 0fada4b 
0fa837e 0fa20a8 0fb45c8 0fab08b 0faa94b 
0facd3e 0fa6b95 0fb8fb4 0fafb1e 0faf378 
0fa8b26 0fa2801 0fb4de8 0fabb77 0fab110 
0fab1f3 0fa5045 0fb7426 0fade8d 0fad75e 
0fabd23 0fa5abc 0fb7fab 0faece6 0fae2c1 
0fa8f01 0fa2c0e 0fb5134 0fabc22 0fab400 
0fadbcb 0fa79fe 0fb9dda 0fb07e2 0fb0110 
0fa9e2e 0fa3ad5 0fb605a 0facbbf 0fac302 
0fac83e 0fa6669 0fb8a14 0faf203 0faecd9 
0fad6fa 0fa747b 0fb9933 0fb0485 0fafc0b 
0faab81 0fa48dc 0fb6d81 0fad714 0fad037 
0fafca6 0fa9b1e 0fbbeac 0fb2885 0fb21df 
0fac1b2 0fa5e7a 0fb83e4 0faefcc 0fae6d3 
0faee38 0fa8c73 0fbb00b 0fb18ac 0fb1337 
0fafe94 0fa9c33 0fbc09c 0fb2c89 0fb23fc 
0fad513 0fa7254 0fb968d 0fb009e 0faf9fe 
0fb270a 0fac58c 0fbe852 0fb5265 0fb4c62 
0faec94 0fa897d 0fbadf0 0fb19d3 0fb11ce 
0fb1aa4 0fab8f3 0fbdb79 0fb443a 0fb3fba 
0fb2b35 0fac8db 0fbec55 0fb5881 0fb50c1 
0fb01c8 0fa9f2a 0fbc2cd 0fb2d39 0fb26ee 
0fb5491 0faf336 0fc15e0 0fb8080 0fb7a75 
0fb1ac8 0fab7cc 0fbdc6d 0fb4916 0fb40c2 
0fb49fb 0fae86b 0fc0b4a 0fb74d8 0fb6fe9 
0fb5b43 0faf8f4 0fc1cdf 0fb89a7 0fb81a9 
