0faf850 0fa13d8 0fba7db 0fa81a1 0fa8f4f 
0fb505d 0fa6a6b 0fbfb21 0fad5d8 0fae79e 
0fb09d0 0fa2433 0fbb3db 0fa8f27 0fa9f68 
0fb5d2d 0fa77c3 0fc06de 0fae237 0faf146 
0fb1ccb 0fa3688 0fbc7fb 0faa27d 0fab522 
0fb30d2 0fa4b95 0fbda28 0fab5dd 0fac3e8 
0fb4f65 0fa6946 0fbfa73 0fad505 0fae6ec 
0fb0860 0fa22ac 0fbb2c3 0fa8dee 0fa9e4c 
0fb5d62 0fa77f1 0fc0753 0fae2a8 0faf1a5 
0fb1ca5 0fa365d 0fbc808 0faa287 0fab51a 
0fb320c 0fa4cd6 0fbdb9d 0fab75a 0fac539 
0fb5135 0fa6b10 0fbfc77 0fad716 0fae8c1 
0fb0a29 0fa245f 0fbb4a1 0fa8fdd 0faa008 
0fb5f67 0fa79c9 0fc0959 0fae4bf 0faf398 
0fb1e7b 0fa3808 0fbc9da 0faa461 0fab6e3 
0fb339b 0fa4e2f 0fbdcf8 0fab8c0 0fac6b5 
0fb5341 0fa6ced 0fbfe39 0fad8d3 0faeaa6 
0fb0bcb 0fa25dc 0fbb61d 0fa9153 0faa1ba 
0fb60ee 0fa7b4a 0fc0ac3 0fae62f 0faf51e 
0fb2252 0fa3be6 0fbcdbd 0faa83e 0fabad1 
0fb3536 0fa4fdd 0fbdea1 0faba68 0fac85a 
0fb561f 0fa6fea 0fc0140 0fadbdf 0faed6d 
0fb0ddf 0fa2804 0fbb866 0fa9380 0faa3c3 
0fb621e 0fa7c92 0fc0c15 0fae76e 0faf632 
0fb2510 0fa3eae 0fbd076 0faaae9 0fabd87 
0fb36cb 0fa5170 0fbe03b 0fabbe2 0fac9ee 
0fb59de 0fa7391 0fc04e5 0fadf6a 0faf121 
0fb111c 0fa2b2e 0fbbb77 0fa9687 0faa6fd 
0fb6456 0fa7ebb 0fc0e32 0fae975 0faf860 
0fb2689 0fa401f 0fbd1ed 0faac52 0fabee2 
0fb37ca 0fa5261 0fbe118 0fabcc1 0facacc 
0fb5abf 0fa7478 0fc05a1 0fae033 0faf1d3 
0fb1093 0fa2ab3 0fbbb03 0fa9614 0faa668 
0fb63d7 0fa7e52 0fc0ddc 0fae921 0faf7d7 
0fb26c3 0fa4071 0fbd247 0faac96 0fabf12 
0fb365c 0fa5106 0fbdfd2 0fabb61 0fac95b 
0fb5ad9 0fa74a3 0fc05ed 0fae067 0faf1f3 
0fb108f 0fa2a9d 0fbbb0d 0fa9605 0faa66e 
0fb6382 0fa7ded 0fc0d84 0fae8b4 0faf776 
0fb274b 0fa40de 0fbd2c9 0faad0e 0fabf9b 
0fb35d2 0fa5070 0fbdf49 0fabadb 0fac8dc 
0fb5af9 0fa74c3 0fc05fd 0fae080 0faf20f 
0fb1093 0fa2ab9 0fbbb0c 0fa960c 0faa67e 
0fb63cc 0fa7e4d 0fc0da4 0fae8f3 0faf7a8 
0fb286c 0fa4216 0fbd3d9 0faae37 0fac0b9 
0fb35a9 0fa505b 0fbdf19 0fababd 0fac8a8 
0fb5c8a 0fa7668 0fc077f 0fae211 0faf383 
0fb10b5 0fa2adf 0fbbb03 0fa9619 0faa688 
0fb6313 0fa7d99 0fc0cce 0fae821 0faf6d3 
0fb28a0 0fa4245 0fbd3de 0faae40 0fac0ca 
0fb34dd 0fa4f88 0fbde1b 0fab9b9 0fac7cc 
0fb5b48 0fa7519 0fc0619 0fae0a0 0faf23a 
0fb1000 0fa2a25 0fbba55 0fa9551 0faa5e8 
0fb630d 0fa7d8c 0fc0cad 0fae7f9 0faf6d3 
0fb288c 0fa4232 0fbd3d1 0faae16 0fac0e3 
0fb340b 0fa4eb1 0fbdd40 0fab8da 0fac706 
0fb5a9e 0fa747b 0fc056e 0fadfed 0faf197 
0fb0ef5 0fa291d 0fbb942 0fa9431 0faa4dc 
0fb61c0 0fa7c58 0fc0b70 0fae6ae 0faf56b 
0fb27e2 0fa4195 0fbd31c 0faad5b 0fac003 
0fb3285 0fa4d49 0fbdbd1 0fab76b 0fac569 
0fb5a1a 0fa740f 0fc04ff 0fadf7e 0faf0de 
0fb0de6 0fa2819 0fbb848 0fa9335 0faa3b3 
0fb6068 0fa7af7 0fc0a03 0fae553 0faf3eb 
0fb274d 0fa40fa 0fbd26f 0faacd3 0fabf67 
0fb30cb 0fa4b7d 0fbd9fc 0fab5a9 0fac3ab 
0fb5971 0fa7368 0fc0442 0faded7 0faf041 
0fb0cd8 0fa2714 0fbb735 0fa9237 0faa2c7 
0fb5eb3 0fa795b 0fc085e 0fae3b9 0faf255 
0fb262e 0fa3ff3 0fbd177 0faabc7 0fabe4e 
0fb2e68 0fa4936 0fbd7cf 0fab344 0fac137 
0fb575d 0fa716c 0fc024e 0fadcb6 0faedfd 
0fb0a65 0fa24a8 0fbb4c6 0fa8f8a 0faa01e 
0fb5c9e 0fa7749 0fc0630 0fae159 0faeff5 
0fb24ff 0fa3ecb 0fbd03c 0faaa6f 0fabcf8 
0fb2d53 0fa4821 0fbd690 0fab21c 0fac016 
0fb573b 0fa7130 0fc01da 0fadc5f 0faedcb 
0fb098e 0fa23c8 0fbb3be 0fa8eac 0fa9f5a 
0fb5b80 0fa7636 0fc04fb 0fae04e 0faeef4 
0fb2501 0fa3ecb 0fbd019 0faaa69 0fabd15 
0fb2c14 0fa46dc 0fbd544 0fab0e4 0fabeef 
0fb571f 0fa7133 0fc01e0 0fadc7c 0faedbb 
0fb09c0 0fa240a 0fbb416 0fa8f09 0fa9fac 
0fb5b9a 0fa7665 0fc053d 0fae08a 0faef27 
0fb2585 0fa3f69 0fbd0da 0faab09 0fabda3 
0fb2c59 0fa473e 0fbd5ba 0fab119 0fabf3a 
0fb58f3 0fa7304 0fc03c8 0fade24 0faefa0 
0fb0b23 0fa2563 0fbb571 0fa9059 0faa110 
0fb5cf6 0fa77a8 0fc0679 0fae1c3 0faf07d 
0fb2612 0fa3fe0 0fbd140 0faab89 0fabe47 
0fb2dea 0fa48ba 0fbd70e 0fab29c 0fac0c1 
0fb595b 0fa7375 0fc0413 0fade8a 0faf004 
0fb0a4f 0fa24a9 0fbb4a9 0fa8fa2 0faa030 
0fb5ce9 0fa77ab 0fc0675 0fae1e2 0faf04b 
0fb26a6 0fa4080 0fbd1ad 0faac24 0fabeb0 
0fb2c4a 0fa4730 0fbd55d 0fab115 0fabf13 
0fb58f1 0fa7315 0fc038b 0fade39 0faef67 
0fb0aa8 0fa250a 0fbb4e2 0fa8fe5 0faa082 
0fb5bc7 0fa769f 0fc0535 0fae097 0faef0b 
0fb27f0 0fa41e5 0fbd319 0faad86 0fac002 
0fb2c73 0fa4767 0fbd5a8 0fab162 0fabf6c 
0fb5b0b 0fa753c 0fc05b8 0fae067 0faf189 
0fb0c45 0fa269f 0fbb691 0fa919b 0faa240 
0fb5d4c 0fa782c 0fc06c9 0fae236 0faf0ac 
0fb2a9d 0fa4493 0fbd5ce 0fab03f 0fac2ce 
0fb2c1f 0fa472a 0fbd56e 0fab11c 0fabf19 
0fb5b84 0fa75d3 0fc0638 0fae0dc 0faf20f 
0fb0cb5 0fa2720 0fbb6ff 0fa9202 0faa2c7 
0fb5d40 0fa7818 0fc06af 0fae21d 0faf08d 
0fb2a61 0fa4452 0fbd5af 0faaffa 0fac286 
0fb2c21 0fa4724 0fbd56c 0fab103 0fabf16 
0fb5bc0 0fa7613 0fc0683 0fae116 0faf232 
0fb0af1 0fa255d 0fbb573 0fa9055 0faa0fc 
0fb5a81 0fa7569 0fc040e 0fadf74 0faedcb 
0fb28c7 0fa42b3 0fbd3d9 0faae50 0fac0e1 
0fb28fd 0fa43e9 0fbd20c 0faadd8 0fabbf6 
0fb5a12 0fa743d 0fc0472 0fadf46 0faf081 
0fb0a2e 0fa2486 0fbb456 0fa8f84 0faa063 
0fb59e3 0fa74dc 0fc0354 0fadef3 0faed5e 
0fb27e9 0fa41fe 0fbd326 0faadae 0fac04c 
0fb278a 0fa42a3 0fbd0bd 0faac7a 0faba9f 
0fb59b8 0fa7410 0fc044b 0fadf0b 0faf02d 
0fb0977 0fa23ed 0fbb3ab 0fa8ebb 0fa9fa3 
0fb57f5 0fa72e9 0fc0131 0fadcbb 0faeb41 
0fb2788 0fa4188 0fbd29c 0faad10 0fabfc8 
0fb25ed 0fa40f1 0fbcf1f 0faaad9 0fab900 
0fb5892 0fa72e1 0fc0318 0faddf3 0faef21 
0fb0761 0fa21cf 0fbb18f 0fa8ccd 0fa9dcc 
0fb56b9 0fa71ac 0fbffc2 0fadb91 0faea25 
0fb2729 0fa4125 0fbd204 0faacc8 0fabf92 
0fb251e 0fa401e 0fbce04 0faaa0f 0fab858 
0fb58cc 0fa731e 0fc030e 0fade13 0faef4e 
0fb0842 0fa22b7 0fbb259 0fa8d94 0fa9e98 
0fb5756 0fa7251 0fc006b 0fadc21 0faea97 
0fb298a 0fa43a1 0fbd47e 0faaf1a 0fac1bc 
0fb2654 0fa4163 0fbcf47 0faab32 0fab96d 
0fb5b8d 0fa75df 0fc05c0 0fae0bb 0faf1dd 
0fb0a47 0fa24ae 0fbb458 0fa8f97 0faa09a 
0fb5919 0fa740b 0fc0226 0faddff 0faec6b 
0fb2c59 0fa4652 0fbd73a 0fab204 0fac4c2 
0fb27b0 0fa429a 0fbd0b2 0faacc5 0fabb18 
0fb5d65 0fa779a 0fc07cc 0fae2ee 0faf41b 
0fb0c28 0fa266c 0fbb686 0fa91d2 0faa2ea 
0fb5a9a 0fa7560 0fc03fe 0fadfcc 0faee3d 
0fb2db0 0fa4778 0fbd8f7 0fab37a 0fac642 
0fb2899 0fa435f 0fbd1e0 0faada9 0fabc32 
0fb5e15 0fa7827 0fc08c6 0fae39b 0faf4ed 
0fb0c07 0fa261d 0fbb671 0fa9192 0faa2f5 
0fb59d5 0fa7486 0fc036b 0fadf10 0faedc5 
0fb2cc8 0fa467d 0fbd841 0fab2cf 0fac5c5 
0fb266a 0fa4114 0fbcfe6 0faabba 0faba5a 
0fb5c2c 0fa762a 0fc06ea 0fae1d1 0faf33b 
0fb0a5b 0fa2461 0fbb4c6 0fa8fef 0faa171 
0fb575c 0fa71eb 0fc00a2 0fadc71 0faeb62 
0fb2bab 0fa4538 0fbd6bb 0fab16e 0fac4ac 
0fb2458 0fa3ef2 0fbcd78 0faa958 0fab850 
0fb5b31 0fa751c 0fc0589 0fae066 0faf214 
0fb08c7 0fa22c8 0fbb337 0fa8e29 0fa9fd2 
0fb5604 0fa70a1 0fbff72 0fadaf9 0fae9d4 
0fb2bb4 0fa4565 0fbd711 0fab177 0fac482 
0fb245a 0fa3f0b 0fbcdd0 0faa979 0fab829 
0fb5bf4 0fa75ec 0fc06a4 0fae166 0faf2bc 
0fb0a87 0fa2489 0fbb50b 0fa900a 0faa197 
0fb584d 0fa72dc 0fc01a1 0fadd3a 0faec2d 
0fb2f4f 0fa48e9 0fbda7b 0fab4f9 0fac832 
0fb2756 0fa41e4 0fbd0a2 0faac61 0fabb34 
0fb608c 0fa7a69 0fc0af3 0fae5e7 0faf770 
0fb0f04 0fa28ed 0fbb956 0fa9476 0faa631 
0fb5c2f 0fa76bf 0fc0568 0fae113 0faf003 
0fb3354 0fa4cf2 0fbde59 0fab8e0 0facc19 
0fb2a89 0fa4529 0fbd3b0 0faaf63 0fabe50 
0fb6328 0fa7d2b 0fc0da2 0fae873 0faf9e6 
0fb103c 0fa2a39 0fbbab4 0fa95ab 0faa753 
0fb5bfb 0fa7692 0fc0559 0fae0e7 0faefc7 
0fb338c 0fa4d27 0fbdebf 0fab92f 0facc64 
0fb2902 0fa4391 0fbd23e 0faade2 0fabcfc 
0fb61ca 0fa7baf 0fc0c43 0fae70e 0faf8a9 
0fb0eed 0fa28c3 0fbb956 0fa9435 0faa620 
0fb5a19 0fa7494 0fc0359 0fadee4 0faedfc 
0fb326d 0fa4bec 0fbdd7c 0fab7e0 0facb57 
0fb2699 0fa4117 0fbcfd1 0faab71 0faba9e 
0fb60dd 0fa7abe 0fc0b3a 0fae5f6 0faf799 
0fb0de5 0fa27ce 0fbb868 0fa9326 0faa50f 
0fb58b5 0fa7344 0fc020a 0fadd6f 0faec71 
0fb3154 0fa4add 0fbdc7b 0fab6c9 0faca13 
0fb242d 0fa3eb6 0fbcd6d 0faa8f9 0fab80f 
0fb5eb2 0fa78a7 0fc091f 0fae3df 0faf55a 
0fb0c49 0fa263d 0fbb6be 0fa919b 0faa369 
0fb5657 0fa70ed 0fbff8a 0fadb20 0fae9f5 
0fb3027 0fa49c7 0fbdb46 0fab5b6 0fac8e0 
0fb21be 0fa3c61 0fbcb06 0faa6a8 0fab5a4 
0fb5dbc 0fa77c6 0fc0819 0fae2f0 0faf44b 
0fb0a67 0fa246c 0fbb4cb 0fa8fb7 0faa18d 
0fb54bc 0fa6f6a 0fbfdef 0fad96e 0fae84f 
0fb2fce 0fa4976 0fbdacd 0fab51f 0fac861 
0fb215f 0fa3bfc 0fbca8b 0faa60d 0fab51b 
0fb5e11 0fa7818 0fc085b 0fae301 0faf46d 
0fb0b70 0fa2563 0fbb5bb 0fa9080 0faa271 
0fb5560 0fa7005 0fbfe76 0fad9e7 0fae8d2 
0fb31dc 0fa4b81 0fbdcdd 0fab718 0faca64 
0fb2328 0fa3db8 0fbcc4a 0faa7af 0fab6d9 
0fb603a 0fa7a37 0fc0a55 0fae4ec 0faf672 
0fb0e28 0fa2814 0fbb84a 0fa92fb 0faa505 
0fb577c 0fa7218 0fc0078 0fadbd3 0faeacf 
0fb3439 0fa4df0 0fbdf4e 0fab979 0faccc1 
0fb23b2 0fa3e64 0fbcce8 0faa848 0fab766 
0fb61f8 0fa7c17 0fc0c31 0fae6d4 0faf82c 
0fb0e27 0fa2822 0fbb873 0fa932d 0faa50a 
0fb56b7 0fa7165 0fbffba 0fadb2e 0fae9f7 
0fb34c7 0fa4e76 0fbdfad 0fab9fa 0facd26 
0fb22d2 0fa3d7c 0fbcbee 0faa781 0fab66b 
0fb619a 0fa7bba 0fc0bb8 0fae68b 0faf7b0 
0fb0e33 0fa283f 0fbb863 0fa934d 0faa520 
0fb55ea 0fa70a0 0fbfeca 0fada74 0fae91b 
0fb347a 0fa4e2e 0fbdf3c 0fab9bd 0faccdd 
0fb2146 0fa3bf6 0fbca4f 0faa601 0fab501 
0fb602f 0fa7a6a 0fc0a66 0fae54c 0faf65b 
0fb0c29 0fa264e 0fbb67f 0fa9167 0faa332 
0fb541d 0fa6f00 0fbfd24 0fad8b7 0fae771 
0fb336e 0fa4d46 0fbde49 0fab8a2 0facbe8 
0fb1fd2 0fa3a9f 0fbc8d5 0faa453 0fab38d 
0fb5f0f 0fa7949 0fc090f 0fae3be 0faf513 
0fb0b2f 0fa254d 0fbb570 0fa9014 0faa22a 
0fb51cd 0fa6ca1 0fbfabb 0fad624 0fae4ef 
0fb3335 0fa4cfb 0fbddf5 0fab846 0facb88 
0fb1e05 0fa38c6 0fbc708 0faa28e 0fab1b0 
0fb3b8a 0fa5674 0fbe3b0 0fabf5f 0facef7 
0fb5ec6 0fa78cc 0fc08aa 0fae316 0faf645 
0fb1390 0fa2de0 0fbbcdf 0fa97d7 0faa9ca 
0fb66b9 0fa815a 0fc0f5f 0faeaa6 0fafafb 
0fb298d 0fa4339 0fbd396 0faae06 0fac204 
0fb3822 0fa52e2 0fbe03b 0fabbfa 0facb74 
0fb5cd2 0fa76e5 0fc06b0 0fae141 0faf434 
0fb11d4 0fa2c3d 0fbbb1f 0fa963a 0faa804 
0fb65b8 0fa807f 0fc0e64 0fae9d5 0faf9ec 
0fb2841 0fa4246 0fbd29a 0faad16 0fac0d1 
0fb3654 0fa5162 0fbdeaa 0faba78 0fac9ad 
0fb5a71 0fa74a8 0fc047b 0fadf13 0faf1c6 
0fb0f89 0fa29ff 0fbb8ec 0fa93fc 0faa5a9 
0fb642e 0fa7edb 0fc0ca5 0fae817 0faf83e 
0fb2839 0fa41f2 0fbd21a 0faac92 0fac0a1 
0fb3549 0fa4fff 0fbdd00 0fab8d8 0fac887 
0fb5b8b 0fa7584 0fc04e9 0fadfa9 0faf2cf 
0fb1064 0fa2ab7 0fbb963 0fa9484 0faa6ad 
0fb63d1 0fa7e98 0fc0c3b 0fae7a5 0faf812 
0fb2928 0fa432d 0fbd370 0faadc7 0fac1f1 
0fb36e1 0fa51e3 0fbdf07 0fabab0 0faca70 
0fb5db2 0fa77d0 0fc076f 0fae1f0 0faf523 
0fb11f9 0fa2c58 0fbbb3b 0fa9627 0faa849 
0fb657e 0fa802f 0fc0dfc 0fae93d 0faf9ab 
0fb2a51 0fa442d 0fbd479 0faaeab 0fac2df 
0fb3690 0fa517e 0fbdeb2 0faba35 0fac9e2 
0fb5e05 0fa783c 0fc07c3 0fae242 0faf536 
0fb11be 0fa2c33 0fbbaf7 0fa95f5 0faa7e9 
0fb65cf 0fa80ad 0fc0e5e 0fae9b2 0faf9d6 
0fb2bb5 0fa45b4 0fbd5f0 0fab03b 0fac435 
0fb365a 0fa515e 0fbde93 0faba40 0fac9a4 
0fb5dde 0fa7804 0fc07c1 0fae251 0faf50a 
0fb1064 0fa2ac0 0fbb9c9 0fa94c1 0faa699 
0fb6447 0fa7ee7 0fc0caa 0fae81a 0faf82c 
0fb2ab3 0fa4466 0fbd4a6 0faaf19 0fac325 
0fb32d0 0fa4da7 0fbdac1 0fab690 0fac62e 
0fb5ca4 0fa76c5 0fc05ff 0fae0bf 0faf3c7 
0fb0ef9 0fa295e 0fbb81a 0fa931c 0faa545 
0fb603c 0fa7b0c 0fc08b4 0fae407 0faf42e 
0fb28ae 0fa42b2 0fbd2fd 0faad4c 0fac14f 
0fb30eb 0fa4bef 0fbd91e 0fab4b5 0fac451 
0fb5c22 0fa7657 0fc05eb 0fae051 0faf31b 
0fb0e69 0fa28cc 0fbb7b7 0fa9286 0faa49b 
0fb60b7 0fa7b8c 0fc0951 0fae48e 0faf496 
0fb2a90 0fa448a 0fbd4c1 0faaf06 0fac2f1 
0fb31c7 0fa4cbc 0fbd9c5 0fab572 0fac503 
0fb5d95 0fa77c0 0fc071e 0fae1bd 0faf48c 
0fb0fc6 0fa2a28 0fbb8e4 0fa93e9 0faa629 
0fb615e 0fa7c1f 0fc09b8 0fae515 0faf54f 
0fb2b15 0fa44e5 0fbd52a 0faaf6b 0fac3a9 
0fb3130 0fa4c09 0fbd966 0fab4db 0fac4a6 
0fb5d6e 0fa776f 0fc074b 0fae1ae 0faf4a1 
0fb0e86 0fa28ad 0fbb803 0fa92cc 0faa50a 
0fb612b 0fa7bc9 0fc09ec 0fae527 0faf547 
0fb2b63 0fa451e 0fbd5cb 0fab008 0fac429 
0fb315a 0fa4c1c 0fbd9a9 0fab54a 0fac503 
0fb5e89 0fa787a 0fc081b 0fae2c7 0faf5b6 
0fb0f3b 0fa295b 0fbb865 0fa9378 0faa5c5 
0fb60c1 0fa7b63 0fc091f 0fae494 0faf4c7 
0fb2c61 0fa4623 0fbd687 0fab0e9 0fac502 
0fb3006 0fa4ac6 0fbd841 0fab3e6 0fac3a6 
0fb5eaf 0fa78a5 0fc0868 0fae2fb 0faf5c1 
0fb0f71 0fa2995 0fbb8c5 0fa93b7 0faa5fa 
0fb5ff1 0fa7aa3 0fc08af 0fae3fb 0faf3f4 
0fb2d18 0fa46de 0fbd785 0fab1be 0fac5c1 
0fb2f6b 0fa4a28 0fbd7da 0fab35d 0fac2fc 
0fb5f50 0fa794c 0fc0930 0fae3ad 0faf663 
0fb0fe3 0fa29f6 0fbb942 0fa9425 0faa682 
0fb613e 0fa7bc4 0fc0994 0fae4f5 0faf542 
0fb2ebc 0fa4857 0fbd8eb 0fab31e 0fac779 
0fb31fb 0fa4c94 0fbda3f 0fab5b7 0fac59b 
0fb6201 0fa7bf3 0fc0bd9 0fae64a 0faf938 
0fb1203 0fa2c3d 0fbbbba 0fa9670 0faa8d9 
0fb63fd 0fa7ebd 0fc0cd3 0fae803 0faf820 
0fb3172 0fa4b42 0fbdbe5 0fab614 0faca33 
0fb333e 0fa4e07 0fbdb8d 0fab71f 0fac6d7 
0fb638b 0fa7d96 0fc0d2e 0fae7c4 0fafa89 
0fb12e9 0fa2d0f 0fbbc38 0fa9726 0faa988 
0fb63bb 0fa7e67 0fc0c2a 0fae794 0faf7a0 
0fb32fb 0fa4cb2 0fbdd2b 0fab777 0facba1 
0fb32e5 0fa4d98 0fbdb1e 0fab6af 0fac67a 
0fb642d 0fa7e30 0fc0df0 0fae871 0fafb29 
0fb12bd 0fa2ce2 0fbbc46 0fa9712 0faa982 
0fb6307 0fa7db4 0fc0bb4 0fae6f7 0faf703 
0fb3157 0fa4b07 0fbdbbf 0fab5e5 0faca0d 
0fb3080 0fa4b31 0fbd8eb 0fab45c 0fac428 
0fb62a5 0fa7c99 0fc0c5f 0fae6e3 0faf9a1 
0fb10f0 0fa2adc 0fbba3f 0fa9514 0faa7a5 
0fb6053 0fa7ab1 0fc0877 0fae3de 0faf40d 
0fb2ff2 0fa4984 0fbd9f8 0fab43d 0fac87d 
0fb2cef 0fa47a9 0fbd539 0fab0ca 0fac09b 
0fb606d 0fa7a8b 0fc0a23 0fae4c0 0faf757 
0fb0f14 0fa294a 0fbb892 0fa9380 0faa5d2 
0fb5fd3 0fa7a97 0fc0873 0fae3e8 0faf3d4 
0fb2fb2 0fa4979 0fbd9fb 0fab44b 0fac86f 
0fb2cf0 0fa47b2 0fbd535 0fab0d6 0fac0b0 
0fb616b 0fa7b7e 0fc0afc 0fae59c 0faf855 
0fb0fdb 0fa29f9 0fbb915 0fa93fb 0faa699 
0fb5e8a 0fa792f 0fc06c0 0fae231 0faf267 
0fb3091 0fa4a41 0fbda8b 0fab4d5 0fac93a 
0fb2c21 0fa46d7 0fbd442 0faafc6 0fabfd6 
0fb61da 0fa7be3 0fc0b40 0fae5dd 0faf8a6 
0fb0fda 0fa2a02 0fbb93a 0fa9401 0faa6b6 
0fb5df6 0fa78aa 0fc0648 0fae1a9 0faf1bc 
0fb3169 0fa4b27 0fbdb9b 0fab5d2 0faca01 
0fb2b0c 0fa45b5 0fbd345 0faaec6 0fabeb6 
0fb6131 0fa7b3d 0fc0abd 0fae555 0faf7e3 
0fb0f01 0fa2920 0fbb86a 0fa9334 0faa5d2 
0fb5c66 0fa7720 0fc04ab 0fae01d 0faf01e 
0fb3156 0fa4b2c 0fbdb84 0fab5d1 0fac9fc 
0fb2944 0fa4412 0fbd182 0faad17 0fabcff 
0fb60c5 0fa7aef 0fc0a1f 0fae4d6 0faf769 
0fb0ea1 0fa28d9 0fbb803 0fa92dd 0faa56c 
0fb5c76 0fa773e 0fc04df 0fae046 0faf02f 
0fb2fde 0fa49b4 0fbda23 0fab45d 0fac875 
0fb2900 0fa43c6 0fbd140 0faacd2 0fabcaa 
0fb5fbb 0fa79dd 0fc0939 0fae3e6 0faf667 
0fb0cfc 0fa271f 0fbb656 0fa9134 0faa3d5 
0fb5a81 0fa7546 0fc02d3 0fade4b 0faee37 
0fb3011 0fa49e3 0fbda32 0fab486 0fac8ae 
0fb26ee 0fa41b8 0fbcf25 0faaac3 0fabab1 
0fb5ff9 0fa7a1c 0fc0963 0fae41b 0faf690 
0fb0d71 0fa2793 0fbb6de 0fa91bb 0faa458 
0fb5967 0fa743f 0fc01e5 0fadd53 0faed25 
0fb3154 0fa4b42 0fbdbbe 0fab5fe 0faca06 
0fb2791 0fa4273 0fbcfd6 0faab68 0fabb64 
0fb6129 0fa7b64 0fc0aa7 0fae560 0faf7d4 
0fb0f04 0fa293f 0fbb875 0fa9351 0faa602 
0fb5c61 0fa772b 0fc049c 0fae01a 0faf012 
0fb3344 0fa4d21 0fbdd6e 0fab7b8 0facbe8 
0fb290e 0fa43ef 0fbd14d 0faacde 0fabcd4 
0fb6345 0fa7d81 0fc0cb2 0fae75a 0faf9d8 
0fb1071 0fa2aa4 0fbb9e5 0fa94ac 0faa75f 
0fb5cb0 0fa777b 0fc04f8 0fae06b 0faf04a 
0fb350e 0fa4edb 0fbdf34 0fab977 0facd92 
0fb2935 0fa43f2 0fbd15a 0faacf3 0fabced 
0fb6410 0fa7e33 0fc0d40 0fae816 0fafa7b 
0fb1109 0fa2b2d 0fbba43 0fa9529 0faa7ee 
0fb5bc1 0fa768f 0fc03d7 0fadf5b 0faef46 
0fb36b7 0fa508d 0fbe09a 0fabafd 0facf31 
0fb29a8 0fa4477 0fbd192 0faad4a 0fabd5b 
0fb656e 0fa7fa5 0fc0e92 0fae960 0fafbc2 
0fb1203 0fa2c2f 0fbbb5f 0fa9637 0faa8ec 
0fb5c44 0fa7716 0fc047e 0fadff3 0faefc7 
0fb37a8 0fa516c 0fbe19e 0fabbf0 0fad022 
0fb28f6 0fa43b2 0fbd0f1 0faac98 0fabcb0 
0fb651a 0fa7f5d 0fc0e4c 0fae91a 0fafb7d 
0fb1170 0fa2bac 0fbbad2 0fa95a5 0faa87c 
0fb5afd 0fa75ed 0fc0322 0fadea8 0faeea1 
0fb366a 0fa5061 0fbe08c 0fabadd 0facf1e 
0fb26e2 0fa41c3 0fbcf1a 0faaab2 0fabad3 
0fb6447 0fa7e8d 0fc0d8d 0fae84f 0fafab2 
0fb1110 0fa2b42 0fbba70 0fa9538 0faa823 
0fb5a49 0fa7516 0fc025b 0faddc4 0faedd4 
0fb3696 0fa5065 0fbe077 0fabab1 0facf2f 
0fb2595 0fa4069 0fbcdb7 0faa937 0fab971 
0fb6330 0fa7d73 0fc0c64 0fae70d 0faf980 
0fb0fa1 0fa29cf 0fbb8fc 0fa93bb 0faa6c2 
0fb58bc 0fa739a 0fc00e6 0fadc63 0faec57 
0fb3640 0fa5018 0fbe046 0faba91 0faced9 
0fb239e 0fa3e5a 0fbcc03 0faa781 0fab7b5 
0fb61a7 0fa7bcd 0fc0b18 0fae5d5 0faf83c 
0fb0d8a 0fa2787 0fbb719 0fa91dc 0faa4e7 
0fb5537 0fa6fe9 0fbfd8e 0fad90a 0fae910 
0fb3399 0fa4d4d 0fbddcf 0fab818 0facc83 
0fb211c 0fa3bbc 0fbc96b 0faa4f3 0fab55d 
0fb60dc 0fa7ae8 0fc0a2d 0fae4f7 0faf785 
0fb0d91 0fa2788 0fbb724 0fa91ef 0faa51f 
0fb55eb 0fa7092 0fbfe5f 0fad9ca 0fae9dd 
0fb3555 0fa4ef2 0fbdf93 0fab9cf 0face3b 
0fb2245 0fa3cd3 0fbca90 0faa617 0fab68e 
0fb61e5 0fa7be4 0fc0b31 0fae5f4 0faf887 
0fb0dff 0fa27f3 0fbb79b 0fa9250 0faa594 
0fb5636 0fa70d8 0fbfe93 0fad9fc 0faea1a 
0fb3711 0fa50a6 0fbe13b 0fabb79 0facff7 
0fb2338 0fa3dc9 0fbcbab 0faa716 0fab79d 
0fb63c1 0fa7dc8 0fc0d28 0fae7d3 0fafa5d 
0fb10cc 0fa2ab0 0fbba62 0fa9512 0faa84c 
0fb5754 0fa71e5 0fbffa9 0fadb15 0faeb23 
0fb38f0 0fa5285 0fbe32a 0fabd5a 0fad1d4 
0fb23fe 0fa3e88 0fbcc57 0faa7d4 0fab869 
0fb649d 0fa7eab 0fc0df4 0fae8ac 0fafb4e 
0fb112a 0fa2b04 0fbbad5 0fa956a 0faa8cf 
0fb57e6 0fa725e 0fc0036 0fadb9a 0faebcc 
0fb3abd 0fa5428 0fbe4cb 0fabf03 0fad3a4 
0fb23a8 0fa3e0f 0fbcc05 0faa76b 0fab80b 
0fb6634 0fa802c 0fc0f84 0faea2d 0fafcac 
0fb11ce 0fa2ba4 0fbbb61 0fa9603 0faa951 
0fb5849 0fa72e2 0fc007f 0fadbf5 0faebf7 
0fb3b80 0fa552a 0fbe5bd 0fabff7 0fad44b 
