0fab221 0fa3a2e 0fbb718 0fac3de 0fa7deb 
0fbccf1 0fb5436 0fcd1bc 0fbd650 0fb9485 
0fb148a 0fa9e24 0fc1c6a 0fb29b7 0fadb33 
0fb7ff4 0fb09ad 0fc7b39 0fb8479 0fb440f 
0fb4086 0facb89 0fc4844 0fb5749 0fb06bc 
0faf129 0fa77ee 0fbf43c 0faff79 0fab723 
0fb63d6 0faed97 0fc6bb1 0fb7a09 0fb2beb 
0faaf7f 0fa3485 0fbbb40 0fac5e5 0fa77ad 
0fb1b42 0fa9e2e 0fc1d6a 0fb2145 0fae21f 
0fae28b 0fa6738 0fbf4ab 0fafa13 0faab27 
0fa9678 0fa1ba3 0fb9a90 0faa222 0fa5c5a 
0fb1224 0fa9e49 0fc1669 0fb1a9f 0fad757 
0fa63ff 0f9e8c9 0fb7153 0fa64db 0fa2bac 
0fad203 0fa540f 0fbd54f 0facc65 0fa99d0 
0faa18f 0fa2719 0fbb157 0fab585 0fa6bfc 
0fa5f10 0f9e235 0fb65de 0fa693d 0fa2706 
0fae596 0fa697f 0fbf4bd 0faf32a 0faaf9c 
0fa4271 0f9c6aa 0fb5620 0fa5947 0fa0d4a 
0fabdc6 0fa41d4 0fbc488 0fac78a 0fa87e5 
0fa9cf2 0fa22bc 0fbaff1 0fab8ae 0fa69aa 
0fa678a 0f9ec78 0fb6c7c 0fa73fb 0fa318a 
0fafc0a 0fa82e3 0fc0092 0fb08b5 0fac6c7 
0fa67fc 0f9eca3 0fb7176 0fa7988 0fa3215 
0faf1ce 0fa7381 0fbf121 0faf1bb 0fab945 
0fadca5 0fa5ed9 0fbeb49 0faed16 0faa5ed 
0faaefd 0fa2ff8 0fbb061 0fab2e8 0fa7643 
0fb4a77 0faca2e 0fc5360 0fb52f9 0fb1390 
0fabc9f 0fa3a94 0fbcef1 0facc2d 0fa85a6 
0fb48c0 0fac5e8 0fc4d12 0fb4609 0fb10a6 
0fb3811 0fab8de 0fc466e 0fb45f5 0fb0293 
0fb0a44 0fa89c3 0fc0e0b 0fb0af5 0fad28a 
0fba557 0fb27ed 0fcab18 0fbaa1b 0fb6ef9 
0fb12e7 0fa9643 0fc1b8c 0fb1e9f 0fadcdf 
0fb9960 0fb1c9e 0fc943e 0fb92e4 0fb60f2 
0fb8076 0fb05f8 0fc8859 0fb8b5f 0fb4a36 
0fb4a58 0facf6d 0fc45eb 0fb48f3 0fb1140 
0fbdd57 0fb64bc 0fcdc4e 0fbdf64 0fba4d6 
0fb413f 0fac956 0fc463d 0fb4978 0fb0859 
0fbc045 0fb491f 0fcb9ef 0fbb6d8 0fb84a5 
0fba14e 0fb2bef 0fca8e8 0fba968 0fb6870 
0fb6549 0faf00e 0fc5dd4 0fb617b 0fb2a5a 
0fbf33f 0fb7c25 0fcf769 0fbf300 0fbba92 
0fb537b 0fadab3 0fc5fad 0fb5a35 0fb1b98 
0fbcec0 0fb568b 0fccea2 0fbc308 0fb9392 
0fbaac8 0fb37ee 0fcaafd 0fbacc7 0fb738a 
0fb66ce 0faf30f 0fc5497 0fb607d 0fb2ebb 
0fbe90f 0fb7301 0fced6f 0fbe9e9 0fbb16c 
0fb3d99 0fac7c9 0fc4b93 0fb44e5 0fb04e5 
0fbaf26 0fb3302 0fcb709 0fba580 0fb75bf 
0fb88df 0fb0f6b 0fc950b 0fb8f6d 0fb553a 
0fb3f85 0facedc 0fc3aa4 0fb3846 0fb0990 
0fbbd62 0fb4b26 0fcb5e7 0fbb9a5 0fb8783 
0fb0560 0fa92c1 0fbfca2 0fb0d2e 0facd51 
0fb6989 0fafb18 0fc4390 0fb6820 0fb2bde 
0fb2bb5 0fac22b 0fc1db1 0fb4000 0faf04c 
0fad45a 0fa5e23 0fbc3d8 0fae295 0fa9bb8 
0fb4f8c 0fad2c9 0fc49a4 0fb5756 0fb1e46 
0fa9c4a 0fa19b8 0fba719 0faaadc 0fa67b1 
0fb08af 0fa895f 0fc0c2e 0fb07c6 0fad24e 
0fada7a 0fa6169 0fbe80c 0fae9ac 0faa92c 
0fa8c81 0fa114b 0fb9c62 0fa8d43 0fa57e2 
0fb0ec6 0fa936e 0fc1d29 0fb13a2 0fada64 
0fa5f82 0f9e81d 0fb6afe 0fa739a 0fa2bbf 
0facbad 0fa5485 0fbc56f 0fad381 0fa965c 
0faa4f9 0fa2e8c 0fbb690 0fac15a 0fa7335 
0fa6132 0f9e613 0fb6d85 0fa6b49 0fa2c8f 
0fae826 0fa7156 0fbedba 0faf438 0fab5e0 
0fa419a 0f9cd0b 0fb4b67 0fa5741 0fa0f6b 
0fab41d 0fa3f59 0fbb084 0fab88f 0fa7f25 
0fa8ebf 0fa1aed 0fb97e4 0faa49b 0fa5b8f 
0fa47ef 0f9d1dc 0fb476c 0fa4fed 0fa113f 
0fad06f 0fa5c25 0fbd260 0fada9d 0fa99ee 
0fa2fc1 0f9b85c 0fb3bc3 0fa4016 0f9f96b 
0faa93a 0fa31c9 0fbabe5 0faa761 0fa713f 
0fa90c9 0fa1ba5 0fba0e5 0faa0a4 0fa5b72 
0fa5874 0f9e171 0fb5d25 0fa5bcc 0fa2107 
0faf264 0fa7c7a 0fbf75b 0faf79b 0fabaf3 
0fa61ca 0f9eb14 0fb6a82 0fa6f4c 0fa2a89 
0fae4d4 0fa6c60 0fbe17b 0fae3a7 0faabbf 
0fad24b 0fa5b69 0fbdbce 0fae51f 0fa9bca 
0fa998f 0fa209b 0fb9845 0faa032 0fa60bf 
0fb312d 0fab93b 0fc318c 0fb3a1f 0faf8f2 
0fa9e16 0fa24f7 0fba3aa 0faaefe 0fa6603 
0fb1daa 0faa2ce 0fc16f5 0fb1aad 0fae3d5 
0fb0c2e 0fa92cf 0fc128b 0fb1a28 0fad516 
0fad44a 0fa5898 0fbd017 0fad540 0fa9a90 
0fb6ba6 0faf1b8 0fc6a7c 0fb6f53 0fb3304 
0fad7a4 0fa5db5 0fbde20 0fae397 0fa9f96 
0fb5422 0fad9c0 0fc520c 0fb4f94 0fb1a33 
0fb4082 0fac758 0fc4d4c 0fb4e51 0fb09db 
0fb029d 0fa87b0 0fc059d 0fb043c 0faca4a 
0fb97df 0fb1e30 0fc9c16 0fb9c21 0fb60ca 
0fb014f 0fa8747 0fc0906 0fb0e50 0facaa8 
0fb7b28 0fb010d 0fc75e0 0fb7818 0fb428f 
0fb64c9 0faec9d 0fc6ddb 0fb7367 0fb2ea5 
0fb225b 0faa7ea 0fc227c 0fb23c2 0fae9e9 
0fbb4f8 0fb3c73 0fcb735 0fbb8ae 0fb7d56 
0fb1a6a 0faa16f 0fc2216 0fb266c 0fae2b9 
0fb8edb 0fb15e2 0fc8ad7 0fb8af2 0fb5524 
0fb7682 0fb001c 0fc7fae 0fb847d 0fb3e5e 
0fb3366 0fabc56 0fc322c 0fb352e 0faf839 
0fbc3ab 0fb4d33 0fcc33e 0fbc7a5 0fb8a67 
0fb28ac 0fab044 0fc2c04 0fb34c3 0faefbe 
0fb9e6f 0fb23e8 0fc93d0 0fb9a6e 0fb63c7 
0fb87f7 0fb0e84 0fc876c 0fb95f8 0fb5027 
0fb3f8b 0fac3f6 0fc3104 0fb41b9 0fb068e 
0fbd0c1 0fb5783 0fcc3b2 0fbd378 0fb98cf 
0fb34e1 0fabbb4 0fc32c9 0fb3f46 0fafcb6 
0fba905 0fb2e0a 0fc9d5e 0fba2a9 0fb6e6c 
0fb94af 0fb1b7a 0fc97d9 0fb9fab 0fb5c6e 
0fb4d22 0fad1a6 0fc47a5 0fb4a7c 0fb132d 
0fbe19a 0fb6843 0fcdf66 0fbe0c5 0fba975 
0fb4523 0facc3f 0fc4a18 0fb50e5 0fb0e62 
0fbb9b7 0fb4054 0fcb310 0fbb600 0fb815a 
0fba7ef 0fb306e 0fcb091 0fbb608 0fb726e 
0fb5f7d 0fae527 0fc60ed 0fb60b2 0fb27d9 
0fbf4ad 0fb7a51 0fcfaa2 0fbf64e 0fbbe9d 
0fb55f1 0fad907 0fc6534 0fb5ef9 0fb1f33 
0fbc746 0fb48c3 0fccaf0 0fbbc94 0fb8c26 
0fbb258 0fb359b 0fcc2e0 0fbb6ad 0fb7add 
0fb6032 0fae262 0fc667a 0fb5911 0fb26af 
0fbef89 0fb745a 0fcf630 0fbef59 0fbb7bf 
0fb4a50 0fad0b1 0fc5561 0fb5549 0fb12c2 
0fbb333 0fb37b5 0fcb194 0fbae16 0fb7a6b 
0fb9a09 0fb1f4c 0fca748 0fba9ba 0fb64a2 
0fb4282 0fac4c2 0fc4830 0fb488d 0fb09ea 
0fbd1f0 0fb590b 0fcd981 0fbd857 0fb9836 
0fb2c0c 0fab236 0fc3d20 0fb3b5e 0faf39f 
0fb91b8 0fb1932 0fc984a 0fb90a9 0fb5815 
0fb7789 0fb00a6 0fc8b70 0fb89d9 0fb4186 
0fb1aab 0faa53f 0fc238b 0fb1f01 0fadee6 
0fba55d 0fb2cb1 0fcb605 0fba880 0fb67ab 
0faf4e1 0fa7a28 0fc0f98 0fb0374 0fab849 
0fb5130 0fad4b4 0fc61c6 0fb53bc 0fb13ec 
0fb32ab 0fab771 0fc4fa1 0fb4afa 0faf7ca 
0facd04 0fa5093 0fbde5e 0fadbaf 0fa8ff7 
0fb5110 0fad3c7 0fc669d 0fb63f2 0fb16be 
0fa9d21 0fa2226 0fbb740 0faba33 0fa662b 
0faf253 0fa74f9 0fc0234 0fafeca 0faba01 
0fad1f3 0fa574a 0fbeced 0faf2f3 0fa9c8c 
0fa6a9c 0f9f13b 0fb77d2 0fa80f9 0fa3478 
0faf1e4 0fa79fe 0fc020a 0fb0d56 0fabdc8 
0fa52d9 0f9d860 0fb6a1d 0fa75ca 0fa1cf1 
0fac081 0fa445e 0fbc733 0fac980 0fa87a7 
0fab914 0fa3fe3 0fbc777 0facf3a 0fa8388 
0fa67da 0f9ed8e 0fb6bc7 0fa71b0 0fa3075 
0fb0913 0fa902b 0fc0bbd 0fb120a 0fad1b6 
0fa75b0 0f9fcdd 0fb7e02 0fa8845 0fa3e91 
0fae855 0fa6d5a 0fbe339 0fae9fe 0faaf7f 
0faea7c 0fa7050 0fbf2fa 0fafcc3 0fab470 
0fa9f56 0fa21f7 0fba164 0faa5cd 0fa66eb 
0fb42d7 0fac6ee 0fc46b6 0fb49c0 0fb0af3 
0fab234 0fa3655 0fbbcc6 0fac26e 0fa7b66 
0fb248a 0faa767 0fc22d8 0fb23e2 0faeb50 
0fb282e 0faad22 0fc36ab 0fb3895 0faf0c5 
0faddb1 0fa60b0 0fbe2ed 0fae157 0faa3ee 
0fb83a1 0fb090f 0fc8705 0fb8788 0fb4b64 
0faf73f 0fa7d6b 0fbff9a 0fb055b 0fac0de 
0fb6e23 0faf41e 0fc6646 0fb6aa8 0fb362f 
0fb77ec 0fb0067 0fc7a5e 0fb8562 0fb42ca 
0fb2f7d 0fab6a1 0fc2b0f 0fb3132 0faf6bd 
0fbd6fe 0fb5fcb 0fcd30c 0fbd804 0fb9ebb 
0fb4a5c 0fad248 0fc4f40 0fb5578 0fb1338 
0fbbfc7 0fb4659 0fcb7ce 0fbb807 0fb86c5 
0fbc7b1 0fb50e1 0fccbd9 0fbd102 0fb91ec 
0fb7c25 0fb0459 0fc75c7 0fb7adb 0fb450b 
0fc2284 0fbad98 0fd1c8d 0fc22c2 0fbebe1 
0fb9117 0fb1b37 0fc95db 0fb9c7a 0fb5aed 
0fc01af 0fb8b4a 0fcf954 0fbfb70 0fbc9eb 
0fc0458 0fb8fb3 0fd0a11 0fc0fa6 0fbcf31 
0fbb486 0fb3c06 0fcb4bc 0fbb4a4 0fb7ded 
0fc55b7 0fbdfb7 0fd555c 0fc550f 0fc1ee6 
0fbc187 0fb4b66 0fcc827 0fbcaf5 0fb8aec 
0fc2ba2 0fbb3b6 0fd2717 0fc22da 0fbf30f 
0fc25bb 0fbb25e 0fd2da9 0fc2cca 0fbefc8 
0fbcc5d 0fb5657 0fccaa0 0fbc561 0fb93ae 
0fc6112 0fbec1b 0fd6056 0fc5b68 0fc295b 
0fbbab9 0fb447f 0fcc15e 0fbc29c 0fb84a1 
0fc1b2d 0fba1ba 0fd1429 0fc11e9 0fbe267 
0fc1510 0fb9df1 0fd1a60 0fc1fb4 0fbe00c 
0fbad24 0fb3340 0fca91c 0fbad08 0fb75d0 
0fc349c 0fbbfac 0fd2c67 0fc34d0 0fbfd3e 
0fb83d7 0fb0c7c 0fc8b14 0fb8db9 0fb4ea3 
0fbd785 0fb5d83 0fce8a8 0fbccd1 0fba051 
0fbc22b 0fb5080 0fcc8f5 0fbc9e8 0fb8dd4 
0fb5780 0fae370 0fc494a 0fb54e9 0fb22cd 
0fbdc3b 0fb693c 0fccd34 0fbd9fd 0fba875 
0fb2b99 0fab768 0fc2c0b 0fb3891 0faf55e 
0fb7fd2 0fb1384 0fc6a82 0fb833e 0fb4037 
0fb663d 0fb0bac 0fc6846 0fb85ff 0fb1bea 
0fb11b3 0faa068 0fc1028 0fb234c 0fad63d 
0fbb60e 0fb3ce3 0fcb75c 0fbc21e 0fb83ad 
0fb1f3c 0faa727 0fc21a9 0fb2f7e 0faeb78 
0fb8431 0fb0af6 0fc7996 0fb844b 0fb5065 
0fb7bfb 0fb0530 0fc8fd1 0fb8d6e 0fb48ff 
0fb2289 0faa905 0fc2891 0fb2964 0faec2c 
0fbb403 0fb3d25 0fcb21d 0fbbcf3 0fb7fb5 
0fb188d 0faa572 0fc27f1 0fb2ba5 0fae4f7 
0fb7957 0fb04fc 0fc8b4a 0fb7a95 0fb4322 
0fb73f1 0fb0479 0fc9539 0fb8312 0fb3fec 
0fb1653 0faa7f3 0fc25ab 0fb1f5f 0fae0a8 
0fbac5e 0fb3f2e 0fcb94e 0fbb923 0fb77f1 
0fb14c2 0faa4ab 0fc230d 0fb26e7 0fae257 
0fb7931 0fb0611 0fc7805 0fb7924 0fb43da 
0fb7ca9 0fb0b17 0fc884b 0fb8cd3 0fb4857 
0fb2a21 0fab53b 0fc2bf7 0fb30ca 0faf35b 
0fbca16 0fb53c3 0fcd059 0fbcf8a 0fb94b7 
0fb389e 0fac1d8 0fc4b5e 0fb4982 0fb046f 
0fb9ff5 0fb28a0 0fca752 0fb9f89 0fb69a5 
0fba4ae 0fb2f0a 0fcb610 0fbb5c2 0fb7060 
0fb51b8 0fad9df 0fc5840 0fb5a1e 0fb1a02 
0fbf144 0fb7b38 0fcf77c 0fbf91f 0fbb919 
0fb6134 0faeb16 0fc6e6f 0fb7331 0fb2975 
0fbc936 0fb51b6 0fcc8d2 0fbc952 0fb8ef4 
0fbd073 0fb5ac7 0fcdbeb 0fbe16e 0fb9886 
0fb7bb8 0fb03e7 0fc7cad 0fb824e 0fb4162 
0fc1a79 0fba3bf 0fd1a97 0fc2017 0fbe148 
0fb8899 0fb112c 0fc8eee 0fb97dc 0fb511f 
0fbeded 0fb747f 0fce6d5 0fbec53 0fbb525 
0fbf475 0fb7c6f 0fcfa1a 0fc03c3 0fbbea1 
0fb9db9 0fb22f0 0fc9be9 0fba267 0fb65f2 
0fc3bca 0fbc1bb 0fd3a7c 0fc3fd4 0fc04d6 
0fba9a0 0fb2fc1 0fcb2ef 0fbb8fa 0fb7385 
0fc0ca6 0fb91c6 0fd0961 0fc0b13 0fbd4c4 
0fc1355 0fb9a4e 0fd1b96 0fc2145 0fbdd6b 
0fbbab7 0fb3fa8 0fcb857 0fbbe26 0fb82c6 
0fc56ac 0fbde10 0fd52d2 0fc59a1 0fc1f18 
0fbc348 0fb4bb9 0fcc7a9 0fbd131 0fb8c9d 
0fc238e 0fbaa94 0fd1af4 0fc1fca 0fbeb00 
0fc28ec 0fbb230 0fd2ccb 0fc3374 0fbf2ed 
0fbccd7 0fb5583 0fcc753 0fbcc17 0fb93c0 
0fc67f9 0fbef6e 0fd5f9a 0fc65b1 0fc2fc3 
0fbd355 0fb5b1c 0fcd2a2 0fbdcb2 0fb9bbd 
0fc3219 0fbb5ff 0fd245f 0fc2786 0fbf723 
0fc62a7 0fbe9ba 0fd5f95 0fc62b3 0fc2aa4 
0fbf198 0fb799e 0fcfa8c 0fc020b 0fbbb6b 
0fc0b5e 0fb9180 0fd06ce 0fc09f8 0fbd29c 
0fc5494 0fbdcd5 0fd59b1 0fc5f63 0fc1def 
0fbc55c 0fb4c1c 0fcc82a 0fbce03 0fb8db6 
0fc64c5 0fbebed 0fd61af 0fc64af 0fc2cad 
0fbf44c 0fb7c6d 0fcfd5e 0fc04b2 0fbbe0d 
0fc0de0 0fb9439 0fd098c 0fc0c96 0fbd531 
0fc572c 0fbdf93 0fd5c7b 0fc620c 0fc209c 
0fbc6f7 0fb4dcb 0fcc9f1 0fbcfb8 0fb8f6f 
0fc6628 0fbed56 0fd6317 0fc660f 0fc2e1a 
0fbf5a8 0fb7db6 0fcfe92 0fc060b 0fbbf62 
0fc0d8e 0fb93bd 0fd0902 0fc0c3f 0fbd4d1 
0fc5650 0fbde9b 0fd5b6c 0fc6123 0fc1fb8 
0fbc4e1 0fb4ba3 0fcc7e4 0fbcdbf 0fb8d4b 
0fc6392 0fbeabb 0fd605f 0fc633a 0fc2b52 
0fbf319 0fb7b3f 0fcfc1c 0fc033b 0fbbcb2 
0fc0a15 0fb905a 0fd05a1 0fc087a 0fbd12d 
0fc5554 0fbddcb 0fd5a81 0fc5fda 0fc1e93 
0fbc44a 0fb4b4a 0fcc771 0fbccf9 0fb8c88 
0fc6412 0fbeb76 0fd611c 0fc63b3 0fc2bca 
0fbf47f 0fb7ccd 0fcfdd9 0fc04db 0fbbe20 
0fc0b05 0fb917f 0fd0757 0fc0a14 0fbd232 
0fc573a 0fbdfba 0fd5d26 0fc620c 0fc204f 
0fbc665 0fb4d76 0fcc9ac 0fbceca 0fb8eaa 
0fc66b2 0fbee0f 0fd6377 0fc64e1 0fc2e6d 
0fbfa59 0fb8234 0fd034b 0fc0890 0fbc3b1 
0fc12d8 0fb9874 0fd0e20 0fc0eee 0fbd9ba 
0fc64d7 0fbec97 0fd69c4 0fc6cb9 0fc2e4c 
0fbd8fd 0fb5fb8 0fcdbdf 0fbe09b 0fba20d 
0fc7dd2 0fc058f 0fd79ab 0fc7c40 0fc46ff 
0fc166d 0fba014 0fd1f81 0fc262a 0fbe1c7 
0fc3006 0fbb825 0fd2c24 0fc2e1b 0fbf8c7 
0fc873a 0fc10f2 0fd8b00 0fc906a 0fc51e6 
0fc0048 0fb87d3 0fd0147 0fc0787 0fbc9be 
0fcab8f 0fc32f7 0fda75f 0fca968 0fc735c 
0fc4c8d 0fbd49a 0fd567f 0fc5b27 0fc1520 
0fc6dd8 0fbf407 0fd69e8 0fc6a00 0fc33fc 
0fcc90e 0fc51b3 0fdcde5 0fcd098 0fc91b2 
0fc43b2 0fbcb70 0fd453a 0fc4902 0fc0bd6 
0fcefc8 0fc7894 0fde97e 0fceaa6 0fcb7a8 
0fc91fc 0fc1ba1 0fd9587 0fc9d2b 0fc5c5f 
0fcb6bc 0fc3e1e 0fdac5a 0fcafc0 0fc7db3 
0fd155a 0fc9ed4 0fe1464 0fd19f2 0fcddfb 
0fc9136 0fc18e0 0fd8f91 0fc9393 0fc5822 
0fd3cc5 0fcc483 0fe3571 0fd360f 0fd0205 
0fcd887 0fc6245 0fddfa9 0fce388 0fc9ec6 
0fcf132 0fc7990 0fdebfb 0fcea72 0fcb538 
0fd427d 0fccdc4 0fe46a3 0fd47bc 0fd083f 
0fcb033 0fc3a7c 0fdb0e2 0fcb43a 0fc7567 
0fd4cf2 0fcd898 0fe45c7 0fd4877 0fd1307 
0fcde4c 0fc6bd2 0fde087 0fce9fa 0fca620 
0fcf00a 0fc7e4f 0fde1b1 0fce8dd 0fcb4d4 
0fd3b06 0fcc87c 0fe3781 0fd3f85 0fd03e7 
0fca227 0fc306e 0fd9852 0fca4fd 0fc6aac 
0fd3a37 0fcc47c 0fe35dc 0fd2fea 0fd026d 
0fcc4e2 0fc549c 0fdc802 0fcc620 0fc8f32 
0fcce5d 0fc5a44 0fdc84f 0fcc51f 0fc96c9 
0fd1233 0fc9b13 0fe1e4a 0fd1539 0fcda87 
0fc7b88 0fbfd21 0fd8dfb 0fc7ae9 0fc401c 
0fd19a2 0fc9b8c 0fe1b35 0fd1438 0fcdd6b 
0fc99ca 0fc22a4 0fd9cc9 0fca34d 0fc6412 
0fc9524 0fc2046 0fd9e88 0fc874b 0fc5b3b 
0fccde9 0fc5c87 0fddd8b 0fcd271 0fc973b 
0fc26e5 0fbb7f3 0fd33b5 0fc312b 0fbf35a 
0fcb29b 0fc42a1 0fdb063 0fcb1df 0fc7ab3 
0fc3528 0fbc50a 0fd3bbb 0fc46cd 0fbfd40 
0fc3e56 0fbcad5 0fd35ef 0fc3fc2 0fc03fe 
0fc84b7 0fc13df 0fd7fe6 0fc920b 0fc5053 
0fbec92 0fb7a52 0fce3c4 0fbf9d1 0fbbc95 
0fc879e 0fc18ba 0fd750b 0fc8d22 0fc5622 
0fc19c1 0fbac89 0fd11ca 0fc30ea 0fbe739 
0fc2a91 0fbbaa5 0fd0dee 0fc304e 0fbf31f 
0fc707e 0fc0188 0fd543f 0fc826f 0fc3b9b 
0fbd560 0fb5ee9 0fcbadd 0fbe74d 0fb9e35 
0fc654d 0fbf1d5 0fd518a 0fc73f3 0fc2f03 
0fbf0c5 0fb7c1b 0fcf4cb 0fc10bb 0fbbd64 
0fbff13 0fb83c5 0fd0656 0fc0549 0fbc8c6 
0fc49b3 0fbcece 0fd6010 0fc57dc 0fc160b 
0fbb38b 0fb3acd 0fcc784 0fbbbbb 0fb7f0c 
0fc4f68 0fbdaba 0fd5701 0fc4e0f 0fc1a70 
0fbe5df 0fb734c 0fcf09b 0fbf666 0fbb309 
0fbfa67 0fb8567 0fcf519 0fbf890 0fbc43a 
0fc514d 0fbdd00 0fd52d1 0fc550c 0fc1bc6 
0fbc52d 0fb4e5f 0fccb22 0fbc80a 0fb8e26 
0fc6716 0fbf056 0fd6c38 0fc6304 0fc2f0c 
0fc00fe 0fb8bbc 0fd1475 0fc1147 0fbcb51 
0fc14f4 0fb9dd7 0fd1af4 0fc14cf 0fbdceb 
0fc67fa 0fbf303 0fd75cd 0fc732c 0fc3233 
0fbd913 0fb62b4 0fce427 0fbe57c 0fba1fa 
0fc7a1d 0fc0419 0fd7cd5 0fc7e59 0fc41e6 
0fc18d3 0fba33d 0fd24ba 0fc2c6f 0fbe23d 
0fc320c 0fbb97b 0fd2ca1 0fc30b4 0fbf886 
0fc8aa9 0fc13da 0fd8bda 0fc90bc 0fc5329 
0fbffb5 0fb86a8 0fcfe15 0fc021f 0fbc6dc 
0fca1c1 0fc27ea 0fd97db 0fc9aba 0fc67aa 
0fc3e35 0fbc449 0fd3e4f 0fc49b3 0fc0631 
0fc4f60 0fbd1b6 0fd40c6 0fc4b5d 0fc159c 
0fca0d5 0fc26c0 0fd9b93 0fcaa17 0fc6964 
0fc115f 0fb985b 0fd0adb 0fc1b78 0fbd9c9 
0fcaedc 0fc35dc 0fda438 0fcaf25 0fc7605 
0fc48c9 0fbd14f 0fd4eb3 0fc5965 0fc11af 
0fc57aa 0fbdd29 0fd52d8 0fc56a7 0fc1d83 
0fca78d 0fc2f5f 0fda899 0fcb0e0 0fc6f43 
0fc1145 0fb98f4 0fd0a10 0fc1907 0fbd786 
0fca898 0fc321f 0fd9a2b 0fca4fe 0fc6e3f 
0fc3f26 0fbc8e6 0fd3e67 0fc4b3c 0fc061f 
0fc4990 0fbd14a 0fd3dd8 0fc4347 0fc0e44 
0fc9a1d 0fc245b 0fd9925 0fc9ea9 0fc60ec 
0fc0416 0fb8c86 0fd034c 0fc0830 0fbc9b7 
0fc9d95 0fc262f 0fd95df 0fc9856 0fc626f 
0fc3320 0fbbc56 0fd3865 0fc3f3a 0fbfa15 
0fc3baa 0fbc33c 0fd32bd 0fc3740 0fc0005 
0fc8d34 0fc16a8 0fd8c91 0fc9507 0fc5437 
0fbf551 0fb7dc4 0fcf3b2 0fbfe70 0fbbd8a 
0fc8f91 0fc17fc 0fd8654 0fc8d09 0fc5782 
0fc26a0 0fbaf2c 0fd2a75 0fc3400 0fbf059 
0fc2a71 0fbb363 0fd21ff 0fc2722 0fbf387 
0fc7c05 0fc0852 0fd7cdf 0fc8305 0fc4838 
0fbe587 0fb6fba 0fce85b 0fbefbd 0fbaf0b 
0fc86d3 0fc0e9f 0fd8853 0fc86ba 0fc4d73 
0fc1f93 0fba717 0fd336a 0fc316b 0fbe6c9 
0fc20e0 0fba3f1 0fd2732 0fc2376 0fbe50a 
0fc6eb1 0fbf168 0fd7fc5 0fc814a 0fc3399 
0fbc791 0fb4c31 0fcd013 0fbdb2a 0fb8e37 
0fc5408 0fbd7ed 0fd55b6 0fc5c44 0fc1906 
0fbdf47 0fb5fc0 0fcf6e3 0fbf695 0fba022 
0fbdb86 0fb5b78 0fce02e 0fbe3b2 0fb9eb9 
0fc314a 0fbbe47 0fd328e 0fc463d 0fbf67d 
0fb9042 0fb15f0 0fc92a6 0fba67c 0fb580d 
0fc22d4 0fba85c 0fd2096 0fc2d2d 0fbe92f 
0fbb83d 0fb381e 0fcd1c9 0fbd4a9 0fb8235 
0fbb5bd 0fb30fe 0fcca72 0fbc3ab 0fb7e93 
0fc08ff 0fb8758 0fd2b56 0fc22eb 0fbd2e9 
0fb6743 0fae3f4 0fc8923 0fb7ea0 0fb30fb 
0fbf7fb 0fb71dd 0fd1096 0fc01dc 0fbc1fa 
0fb8ac1 0fb0c0e 0fca5b0 0fba1c9 0fb569e 
0fb800d 0fb0209 0fc89bf 0fb84d4 0fb48de 
0fbd2b5 0fb57f3 0fce21e 0fbe39c 0fb9e02 
0fb2f24 0fab45e 0fc3cc4 0fb3fe1 0faf96c 
0fbc002 0fb455b 0fcc334 0fbc329 0fb88da 
0fb5ab5 0fae111 0fc6b08 0fb6e06 0fb24a3 
0fb580d 0faddbc 0fc5c10 0fb59ae 0fb1edf 
0fbb343 0fb3bfb 0fcbe32 0fbbdc5 0fb7c21 
0fb1710 0fa9ef2 0fc2127 0fb219c 0fadfd3 
0fbac00 0fb32f5 0fcabbf 0fbaba0 0fb7405 
0fb4912 0fad10f 0fc54ab 0fb59eb 0fb13a9 
0fb42fa 0fac837 0fc40bd 0fb4432 0fb0bff 
0fb9cf8 0fb249e 0fca24b 0fbaa7b 0fb6874 
0fb038a 0fa89e5 0fc0914 0fb1121 0face15 
0fba05e 0fb26b4 0fc9e7f 0fba16c 0fb6a12 
0fb4bb0 0fad32b 0fc5735 0fb5e02 0fb176c 
0fb576c 0fadd06 0fc5598 0fb5849 0fb2090 
0fbc2a9 0fb4a2a 0fcc7e9 0fbcd3b 0fb8da3 
0fb3328 0fab9a3 0fc37c3 0fb3e69 0fafd4b 
0fbd5e8 0fb5c5e 0fcd223 0fbd60e 0fb9ebc 
0fb8311 0fb0a46 0fc8b19 0fb947c 0fb4dcd 
0fb8d2b 0fb11dc 0fc87a7 0fb8c96 0fb5542 
0fbfa38 0fb80b7 0fcfd02 0fc0348 0fbc3b8 
0fb6d96 0faf2e1 0fc7178 0fb7716 0fb34cb 
0fc1534 0fb9a38 0fd11a0 0fc115a 0fbda41 
0fbc727 0fb4ea3 0fcd090 0fbd2bc 0fb8e6f 
0fbd3dc 0fb59a3 0fcd077 0fbcd56 0fb9836 
0fc4218 0fbc8c2 0fd44c2 0fc4612 0fc0841 
0fbb470 0fb3a4c 0fcb650 0fbb914 0fb7a24 
0fc59a5 0fbe050 0fd521c 0fc5071 0fc1f1a 
0fc082a 0fb900e 0fd0b00 0fc0f5b 0fbd115 
0fc0edf 0fb95ad 0fd0455 0fc04f8 0fbd5b2 
0fc74ab 0fbff3c 0fd737c 0fc7514 0fc3bca 
