0fb6f9b 0fc9012 0facdc5 0fadece 0fca88a 
0fc95a2 0fd34ec 0fbf7c9 0fc1e1f 0fa7ca8 
0fca5e8 0fd2e24 0fc074f 0fc1723 0faad25 
0fce580 0fd38c4 0fc455b 0fc64fc 0fae8a4 
0fc6926 0fd162d 0fbc9ce 0fbe69e 0fb0a9e 
0fce7f6 0fd1d4b 0fc4a8a 0fc5b34 0fb3fbf 
0fc8f4b 0fd0a20 0fbf249 0fc1761 0fb62ce 
0fc9fdb 0fcf169 0fc0442 0fc1329 0fb77fe 
0fcd71b 0fd0d08 0fc3a59 0fc5938 0fba435 
0fc55b7 0fce5ec 0fbb9d5 0fbd621 0fbc376 
0fcca1f 0fcef85 0fc2e1f 0fc423c 0fc0762 
0fc66c6 0fcf6a7 0fbc94a 0fbf291 0fc2649 
0fc6e79 0fceac5 0fbd278 0fbe2c6 0fc46b2 
0fca359 0fd06c8 0fc05d0 0fc2543 0fc8515 
0fc2211 0fcf528 0fb84bd 0fba4dd 0fca890 
0fca188 0fcf7c5 0fc04b8 0fc17f1 0fcd48d 
0fc4cde 0fcec83 0fbae8e 0fbd7ec 0fccb36 
0fc6598 0fcc8ef 0fbc86c 0fbdcfb 0fca806 
0fca645 0fce052 0fc084f 0fc2bbb 0fc9573 
0fc2774 0fcd12c 0fb8a1b 0fbadf2 0fc83b1 
0fc973d 0fcf671 0fbf9d2 0fc14c8 0fca5ad 
0fc366c 0fcff67 0fb984f 0fbc3c7 0fcc533 
0fc3fa4 0fce8d1 0fba295 0fbb88c 0fce41d 
0fc79ba 0fcffa3 0fbdbb7 0fc0071 0fd1322 
0fbfd1d 0fcf0a4 0fb5fc9 0fb825c 0fd3960 
0fc72a9 0fd0a2a 0fbd580 0fbecff 0fd7933 
0fc1764 0fd0c17 0fb786f 0fba3d3 0fdb431 
0fc1ed6 0fcfb4c 0fb8098 0fb95a2 0fdfa1d 
0fc5c87 0fd1765 0fbbcee 0fbe019 0fe45c9 
0fbe54d 0fd0439 0fb4667 0fb67fa 0ff3f60 
0fc5e7c 0fd1a3f 0fbc04f 0fbd66e 0005cc2 
0fc0b1d 0fd226c 0fb6c3c 0fb9650 00164eb 
0fc1779 0fd13ca 0fb7a2d 0fb8df9 001762f 
0fc55bf 0fd276e 0fbb77d 0fbd945 001562e 
0fbdbc7 0fd092e 0fb3e5a 0fb5ea4 0018255 
0fc4a0d 0fd16de 0fbad5a 0fbc2c8 001661e 
0fbe8e0 0fd160e 0fb4b7d 0fb7515 0017b14 
0fbe5bc 0fcff27 0fb49d7 0fb5dee 0018f3e 
0fc1cf7 0fd0b6e 0fb805d 0fba13a 0017600 
0fb9f59 0fceecb 0fb037d 0fb2321 001a6c9 
0fc0b9c 0fcfe6f 0fb705c 0fb845a 0018e38 
0fbaea5 0fcfe8f 0fb12f3 0fb3aa9 001a3b1 
0fbae54 0fcebc3 0fb14a9 0fb25cb 001b80d 
0fbe916 0fcfb5f 0fb4ecf 0fb6ced 0019e85 
0fb7238 0fcd9f1 0fad856 0faf56c 001cc9c 
0fbe787 0fcdf5a 0fb4e3f 0fb5f72 001afda 
0fb950f 0fcd5c2 0fafa8e 0fb2039 001c13d 
0fb99dd 0fcb8e0 0fb0051 0fb1162 001d2f4 
0fbda82 0fcc532 0fb3f9e 0fb5ec8 001b58d 
0fb67d2 0fca462 0facd5e 0faeb59 001e04c 
0fbe08d 0fcad9b 0fb464f 0fb587a 001c0a2 
0fb949b 0fcadd2 0faf8e6 0fb1f1b 001cd47 
0fba2eb 0fc9f7b 0fb07fe 0fb18fa 001d8b5 
0fbee8d 0fcbc39 0fb5283 0fb7112 001b4d5 
0fb8632 0fcb1f5 0faea63 0fb08d9 001d851 
0fc07b9 0fcd3b0 0fb6c27 0fb7e4d 001b2a0 
0fbc386 0fce862 0fb26bc 0fb4d92 001b971 
0fbd57c 0fce67d 0fb399e 0fb4b74 001bfb0 
0fc25f0 0fd06c1 0fb88d3 0fba806 00195ed 
0fbbef1 0fcf3cd 0fb2207 0fb40ee 001b5aa 
0fc42b3 0fd0761 0fba5df 0fbb904 0018ca2 
0fc022d 0fd0eb6 0fb6400 0fb8b9d 0018f43 
0fc12c2 0fd04df 0fb75b8 0fb88b6 001943b 
0fc5f71 0fd2266 0fbc147 0fbe1fd 0016baa 
0fbf555 0fd103a 0fb5755 0fb77d1 0018bea 
0fc74b1 0fd1e4a 0fbd717 0fbec0c 0016454 
0fc2d92 0fd2040 0fb8ecc 0fbb8cc 001698c 
0fc360a 0fd1105 0fb9863 0fbadbc 00172f3 
0fc8189 0fd30d3 0fbe140 0fc03aa 0014b28 
0fc0d5c 0fd1da7 0fb6e70 0fb908c 001700d 
0fc85b8 0fd31d0 0fbe75d 0fbfcf5 0014c74 
0fc36a7 0fd379b 0fb97b6 0fbc1b3 0015630 
0fc36f3 0fd2b81 0fb99b9 0fbaee3 0016408 
0fc7bbf 0fd4aea 0fbdaeb 0fbfd11 001446f 
0fc0032 0fd3c90 0fb5f85 0fb8198 0016eef 
0fc7404 0fd4eed 0fbd3c3 0fbe934 0014ffe 
0fc2193 0fd54c1 0fb8068 0fbaac8 0015d51 
0fc1f06 0fd459d 0fb7f02 0fb942d 0016e3f 
0fc6135 0fd58a9 0fbc02f 0fbe2a0 0014e27 
0fbe444 0fd38e2 0fb4221 0fb6493 0017ac1 
0fc5a52 0fd3c8c 0fbb958 0fbcec0 0015c03 
0fc0b7c 0fd3472 0fb693e 0fb93a6 0016934 
0fc0be3 0fd1c72 0fb6b65 0fb8068 0017901 
0fc5528 0fd31a4 0fbb25a 0fbd472 001575f 
0fbd60e 0fd1514 0fb3512 0fb574f 00183ae 
0fc4eb1 0fd1c9a 0fbae20 0fbc342 0016433 
0fbfe5b 0fd16ef 0fb5c97 0fb8798 0017017 
0fbf7d4 0fcfb06 0fb5790 0fb6d53 00183a4 
0fc3b5f 0fd0c79 0fb99d9 0fbbd69 0013a9c 
0fbb2e1 0fcf42d 0fb119f 0fb35f4 001825f 
0fc21da 0fd0191 0fb811a 0fb97f5 0ff327c 
0fbc880 0fcfd67 0fb2682 0fb5324 0fe6507 
0fbba14 0fcde2c 0fb1968 0fb303a 0fe60d0 
0fbfc0b 0fce882 0fb5a44 0fb7e52 0fe1b09 
0fb6e4d 0fcc105 0faccd9 0faf1d0 0fdf9c6 
0fbda50 0fcbf0b 0fb39a0 0fb5048 0fdfa07 
0fb7caa 0fcb9b3 0fadac0 0fb07ca 0fdf773 
0fb67d9 0fc9d9d 0fac754 0fade6e 0fe3f14 
0fba84c 0fcaf66 0fb06ac 0fb2a93 0fe074e 
0fb1a6b 0fc8d89 0fa78e1 0fa9d8f 0ffd25e 
0fb8b4a 0fc8c92 0faea80 0fb0080 0ff6d44 
0fb3280 0fc8246 0fa908c 0fabd12 0006504 
0fb2364 0fc62bf 0fa82d4 0fa9902 001af25 
0fb6a13 0fc6e7d 0fac85f 0faeb13 000f031 
0fae0af 0fc4821 0fa3f64 0fa62a6 002300c 
0fb5a7d 0fc493d 0fab998 0face01 00219dd 
0fb0d71 0fc45ef 0fa6b27 0fa95cd 00228c0 
0fb0855 0fc2f14 0fa6761 0fa7c18 0023ebe 
0fb5421 0fc420f 0fab217 0fad3dd 0021ef1 
0faca8f 0fc1eeb 0fa28da 0fa4c25 0025271 
0fb3b63 0fc2091 0fa9a2f 0faaf67 0023a02 
0fae610 0fc1a27 0fa43b5 0fa6f49 0024ba1 
0fad547 0fbfec3 0fa346a 0fa4a62 0026657 
0fb1890 0fc0fbd 0fa768e 0fa98fc 0024b16 
0fa8be5 0fbeca0 0f9e9fd 0fa0db6 00280da 
0faf537 0fbea8f 0fa53f4 0fa69a5 0026d08 
0fa9ae4 0fbde57 0f9f873 0fa23cb 0028301 
0fa83ad 0fbbd3b 0f9e2ae 0f9f8d9 002a249 
0fabe8b 0fbc81f 0fa1ce6 0fa3f31 0028d7e 
0fa3074 0fba42d 0f98f3b 0f9b25a 002c6a4 
0fa99cd 0fba425 0f9f92c 0fa0e22 002b4e5 
0fa4276 0fb9d8e 0f9a0d3 0f9cbde 002cb40 
0fa2db8 0fb86a0 0f98d93 0f9a3c8 002ea05 
0fa6d56 0fb8d73 0f9cc34 0f9ee77 002d370 
0f9e274 0fb6174 0f94191 0f9650e 0030b19 
0fa489d 0fb5fcd 0f9a847 0f9be17 002fa6f 
0f9f069 0fb51e6 0f94f0b 0f97a3b 003121b 
0f9d9e0 0fb2ede 0f939a6 0f95037 0033255 
0fa1917 0fb3542 0f977b4 0f99a11 0031c33 
0f98fc3 0fb097c 0f8eebc 0f91267 003546a 
0f9f988 0fb02b6 0f9590e 0f96ea6 0034360 
0f9a968 0faf83d 0f907c6 0f93283 00357cd 
0f99bc6 0fada39 0f8fb45 0f91120 003739c 
0f9e423 0fae594 0f942bd 0f9642c 003598d 
0f965f0 0fac085 0f8c4b3 0f8e76f 0038ad4 
0f9d831 0fabbe6 0f937a1 0f94c46 00374b1 
0f993b3 0fab420 0f8f1ef 0f91ba5 003822b 
0f98fad 0fa9bc8 0f8ef34 0f9044b 00397a1 
0f9e4fd 0fab192 0f943a2 0f9640a 003750e 
0f971cb 0fa985c 0f8d0d5 0f8f276 0039f22 
0f9f02e 0faa69f 0f94fc9 0f96343 0037fae 
0f9b6ad 0fab21d 0f91537 0f93d7f 003851c 
0f9bc24 0faa5fa 0f91bea 0f92fc1 0039285 
0fa1a58 0fac290 0f9791c 0f99856 00367fb 
0f9ada9 0faae51 0f90cb7 0f92d7c 0038a75 
0fa2fa8 0faba2c 0f98f3e 0f9a1c2 003663b 
0f9fc50 0fac202 0f95a85 0f98218 0036533 
0fa0233 0fab518 0f961b3 0f974c9 0036f6f 
0fa605e 0fadc87 0f9bf08 0f9dd58 00342cb 
0f9f567 0fadb73 0f95459 0f97473 00361e9 
0fa7bb6 0fafa8d 0f9db5e 0f9ed17 00339e7 
0fa4ea4 0fb1388 0f9ad41 0f9d406 0033453 
0fa5c70 0fb17ff 0f9bc35 0f9ce84 0033878 
0fac5aa 0fb48b3 0fa24a8 0fa420c 0030444 
0fa63be 0fb4584 0f9c308 0f9e279 0031c28 
0faf324 0fb5664 0fa52be 0fa63e0 002ec65 
0facd4d 0fb5932 0fa2ba6 0fa5252 002dfe8 
0fae011 0fb4b15 0fa3fbb 0fa5264 002de34 
0fb4afb 0fb72bf 0faa9d4 0fac7d3 002a6cb 
0fae3e6 0fb727e 0fa4303 0fa6384 002be30 
0fb6b9c 0fb980e 0facb5e 0fadd9a 0028f6d 
0fb3b54 0fbb6bc 0fa99fa 0fac235 0028649 
0fb3eb6 0fbbcca 0fa9eb3 0fab2f8 0028ab7 
0fb9fcc 0fbecf5 0faff14 0fb1e4e 00257b9 
0fb2f5e 0fbe785 0fa8ebe 0fab099 00273ca 
0fbad10 0fc00dc 0fb0ce1 0fb2068 0024aff 
0fb72c7 0fc1263 0fad128 0fafad4 002472d 
0fb6679 0fc0511 0fac637 0fadbfc 002544d 
0fbbc0d 0fc24a9 0fb1af7 0fb3bbc 00228fb 
0fb401b 0fc13fb 0fa9f17 0fac2b1 0024d5c 
0fbb5f3 0fc2552 0fb15c5 0fb2a9b 0022ba6 
0fb748f 0fc3930 0fad33d 0fafde0 0022db8 
0fb5fed 0fc358b 0fac058 0fad683 00240ee 
0fbb29f 0fc5dea 0fb122d 0fb32d3 00219df 
0fb2eb1 0fc51a9 0fa8e5a 0fab209 00243ce 
0fba3af 0fc5eab 0fb03d8 0fb185b 0022572 
0fb6444 0fc5edb 0fac300 0faee09 002293c 
0fb5123 0fc421a 0fab13c 0fac815 0023d67 
0fba707 0fc5799 0fb062d 0fb2763 0021722 
0fb21dd 0fc436c 0fa8160 0faa589 0024222 
0fb94dc 0fc51c9 0faf53b 0fb095e 002264e 
0fb53ff 0fc55cb 0fab2fc 0fadd80 0022baa 
0fb3ea1 0fc3858 0fa9f00 0fab4ce 0024286 
0fb99af 0fc4a46 0faf932 0fb18c4 0021af6 
0fb17c3 0fc2f69 0fa7747 0fa9a32 00244f7 
0fb9385 0fc383d 0faf3e7 0fb067a 00225c4 
0fb6069 0fc4033 0fabf79 0fae8b7 00224d5 
0fb59dc 0fc2f90 0faba26 0faceae 00233e6 
0fbc7f9 0fc5229 0fb2744 0fb4602 001b2e5 
0fb5357 0fc49a2 0fab349 0fad5e0 0021f50 
0fbda62 0fc63f7 0fb3aed 0fb4d33 000b5af 
0fbabb5 0fc7a2d 0fb0b0a 0fb33fc 0003ed4 
0fba45a 0fc78d8 0fb050b 0fb198d 000988d 
0fc0cfa 0fca4f4 0fb6cba 0fb8b19 0fedf64 
0fb95ed 0fc9a28 0faf5b9 0fb17f1 0004789 
0fc1656 0fca6bb 0fb76b0 0fb890b 0ff6775 
0fbe375 0fcaf53 0fb4276 0fb6b33 0ff9f18 
0fbd51f 0fc9f03 0fb3549 0fb4a77 00093bd 
0fc3307 0fcbd27 0fb9253 0fbb1b2 0ff7b94 
0fbb1a6 0fcacd2 0fb112f 0fb346e 001624d 
0fc22e6 0fcb95b 0fb8335 0fb96bc 00119dd 
0fbe456 0fcc11d 0fb43a4 0fb6d66 0018058 
0fbc83a 0fcb0d2 0fb28c2 0fb3f00 001cda7 
0fc1b94 0fcce44 0fb7b30 0fb9ae4 001a866 
0fb96e6 0fcb5fe 0faf69e 0fb19c9 001d33d 
0fc03dd 0fcb311 0fb6420 0fb77c6 001ba1f 
0fbc77c 0fcb1e7 0fb2674 0fb4ffe 001bec0 
0fb0c00 0fc2466 0fa6d9c 0fa968b 0fce742 
0fb5105 0fc25fc 0fab3ce 0fac626 0fcda9a 
0fb619d 0fc3d5d 0fac2fa 0faea80 0fcd083 
0fb0701 0fc22e5 0fa6954 0fa85f8 0fcb5f5 
0fb89f7 0fc373e 0faebf0 0fb0590 0fcb63c 
0fb1143 0fc2c1d 0fa729e 0fa9c0d 0fca195 
0fb53d5 0fc2c47 0fab685 0fac8ff 0fc95fd 
0fb6550 0fc4934 0fac67c 0faed7b 0fc90d8 
0fb0970 0fc300a 0fa6b98 0fa87c4 0fc7e4f 
0fb8d5f 0fc43c6 0faef47 0fb089e 0fc847d 
0fb12e7 0fc377a 0fa7424 0fa9dc3 0fc753a 
0fb4f05 0fc3219 0fab170 0fac45e 0fc70d4 
0fb5c34 0fc478d 0fabd3d 0fae4cb 0fc70fa 
0fafac7 0fc2bbd 0fa5cd5 0fa79ab 0fc60f8 
0fb7ae7 0fc4143 0fadcce 0faf64c 0fc6800 
0faff5a 0fc3569 0fa60b7 0fa8a1f 0fc58f2 
0fb3a98 0fc2c17 0fa9d3c 0fab015 0fc5511 
0fb4874 0fc3e5e 0faa9ac 0fad10f 0fc552b 
0fae875 0fc1fc2 0fa4aa6 0fa679a 0fc423d 
0fb66ee 0fc31da 0fac8f7 0fae27e 0fc48be 
0faeb87 0fc2391 0fa4d02 0fa76ba 0fc3ce8 
0fb2388 0fc1a76 0fa8641 0fa99b9 0fc3c30 
0fb3026 0fc2ce7 0fa9190 0fab94d 0fc43a3 
0facd93 0fc116f 0fa2fff 0fa4d87 0fc3b98 
0fb484a 0fc2536 0faaa91 0fac4be 0fc4d89 
0face5d 0fc184a 0fa2fe9 0fa59df 0fc4b99 
0fb06ec 0fc0c94 0fa69c2 0fa7dca 0fc530c 
0fb154b 0fc1a34 0fa76d6 0fa9ec6 0fc6178 
0fab512 0fbfa30 0fa1788 0fa352a 0fc5d3b 
0fb2fb4 0fc0c31 0fa9203 0faac5d 0fc6f25 
0fab761 0fbfd2b 0fa1905 0fa4353 0fc6c12 
0faee90 0fbefcf 0fa5167 0fa65a0 0fc75d1 
0fafcdd 0fbfb46 0fa5e7a 0fa863e 0fc845a 
0fa9b40 0fbdc26 0f9fde3 0fa1ba0 0fc80ac 
0fb118e 0fbf038 0fa742b 0fa8e82 0fc94d4 
0fa9735 0fbe413 0f9f922 0fa2342 0fc922a 
0facc10 0fbd5ad 0fa2f48 0fa4340 0fc9c22 
0fad900 0fbe598 0fa3a63 0fa6183 0fca82f 
0fa781a 0fbc90e 0f9d889 0f9f5bc 0fca1d1 
0faf0c5 0fbdca3 0fa5109 0fa6a9e 0fcb534 
0fa7bfb 0fbcd01 0f9dba4 0fa0479 0fcae2b 
0fab3d6 0fbbe8f 0fa1487 0fa27dd 0fcacd5 
0fac511 0fbca77 0fa247c 0fa4aee 0fcafbf 
0fa6877 0fbaa6f 0f9c8c2 0f9e582 0fca1ba 
0fae3a3 0fbb894 0fa43da 0fa5d10 0fcaba8 
0fa714e 0fba901 0f9d109 0f9f9bc 0fca2f6 
0faa90f 0fba0f9 0fa0a83 0fa1da6 0fca23f 
0fabf13 0fbb68d 0fa212e 0fa4783 0fca549 
0fa674f 0fb9bdf 0f9ca5b 0f9e6fe 0fc954c 
0fae713 0fbad55 0fa49ea 0fa62a9 0fc9bf4 
0fa7d06 0fba0de 0f9df2c 0fa0781 0fc8d3e 
0fabb04 0fb9818 0fa1e5b 0fa3141 0fc899c 
0fad642 0fbaf1d 0fa3847 0fa5e0b 0fc8e2d 
0fa8081 0fb9a20 0f9e34f 0f9ffad 0fc802d 
0fb02fd 0fbb58d 0fa65ad 0fa7e27 0fc8a31 
0fa9b7f 0fbb168 0f9fd73 0fa259d 0fc80d6 
0fadb79 0fbad55 0fa3ea6 0fa514b 0fc805b 
0fafb5a 0fbc416 0fa5d48 0fa82ad 0fc8405 
0faa920 0fbad05 0fa0c03 0fa2851 0fc73af 
0fb300e 0fbc85a 0fa92d1 0faab35 0fc7bb6 
0facc3f 0fbc4e1 0fa2e4c 0fa56ad 0fc7109 
0fb0db5 0fbc098 0fa70e9 0fa83ee 0fc7191 
0fb2eb2 0fbd885 0fa90aa 0fab67f 0fc77bc 
0fadb5d 0fbc4f5 0fa3e43 0fa5b3d 0fc6ad0 
0fb621a 0fbe30f 0fac4c7 0fadda4 0fc78e9 
0fafb3d 0fbe497 0fa5d3b 0fa861a 0fc7191 
0fb37d7 0fbe827 0fa9b13 0faae50 0fc71f4 
0fb58a9 0fc08c8 0faba92 0fae04c 0fc7817 
0fb0267 0fbf772 0fa652a 0fa81ca 0fc6bbc 
0fb8793 0fc13b9 0faea11 0fb022f 0fc780c 
0fb20de 0fc123b 0fa8284 0faab13 0fc6e82 
0fb5d16 0fc119e 0fabff9 0fad30e 0fc6c75 
0fb7fa9 0fc2a44 0fae149 0fb06f2 0fc6f5b 
0fb2bad 0fc110e 0fa8e4a 0faaae7 0fc5d48 
0fbb50f 0fc2c9f 0fb177e 0fb2fef 0fc5ec9 
0fb4f07 0fc2e4d 0fab0cc 0fada34 0fc4b43 
0fb867a 0fc2bf1 0fae984 0fafd03 0fc432f 
0fba4bc 0fc491a 0fb067b 0fb2c97 0fc453e 
0fb4610 0fc38ec 0faa8ac 0fac645 0fc3208 
0fbc95f 0fc56a7 0fb2beb 0fb448f 0fc35de 
0fb5f75 0fc550b 0fac119 0faea81 0fc25f3 
0fb9569 0fc4e42 0faf83f 0fb0b6e 0fc2313 
0fbb5c2 0fc66eb 0fb173c 0fb3cd3 0fc29ce 
0fb5493 0fc4d35 0fab6ad 0fad470 0fc1bf3 
0fbd614 0fc618c 0fb3820 0fb50b3 0fc259a 
0fb678a 0fc59e5 0fac904 0faf298 0fc19cb 
0fb9840 0fc5459 0fafb1a 0fb0eea 0fc168b 
0fbb6e6 0fc6d77 0fb1896 0fb3e90 0fc1950 
0fb5058 0fc5525 0fab2ea 0fad08e 0fc0a91 
0fbcfa9 0fc6b79 0fb321e 0fb4b72 0fc169e 
0fb5dee 0fc6986 0fabfa7 0faea3a 0fc13b3 
0fb86be 0fc6613 0fae9c5 0fafe09 0fc1bc9 
0fba24b 0fc8278 0fb041c 0fb2a7c 0fc2da5 
0fb354e 0fc6b38 0fa97b5 0fab62d 0fc29a4 
0fbb336 0fc7ef7 0fb1592 0fb2e12 0fc3996 
0fb3fd2 0fc72da 0faa160 0facbb9 0fc3187 
0fb6841 0fc62a8 0facb34 0fadef0 0fc2d87 
0fb88b2 0fc720a 0faea80 0fb10b7 0fc2ea7 
0fb1e81 0fc4df8 0fa815b 0fa9fb7 0fc1a42 
0fba295 0fc5b1a 0fb05ad 0fb1d95 0fc2579 
0fb33a8 0fc599c 0fa9670 0fac00e 0fc246f 
0fb610b 0fc5838 0fac556 0fad862 0fc29fb 
0fb8542 0fc7b95 0fae87b 0fb0e23 0fc3768 
0fb1921 0fc73ca 0fa7d4f 0fa9bbb 0fc3575 
0fb9572 0fca294 0faf9e4 0fb11d6 0fc4f16 
0fb22a4 0fcb1b2 0fa860b 0faafc5 0fc5642 
0fb4e02 0fc98af 0fab225 0fac4a4 0fc67ce 
0fb73fd 0fca345 0fad69e 0fafb4e 0fc7cba 
0fb0a82 0fc7e40 0fa6dce 0fa8b86 0fc7b03 
0fb8c71 0fc8485 0faef9f 0fb06cf 0fc8f16 
0fb21dc 0fc7037 0fa8420 0faad5d 0fc8923 
0fb4d0e 0fc5cda 0fab0b3 0fac34f 0fc87cb 
0fb731d 0fc6d8b 0fad59d 0fafa39 0fc91c6 
0fb0c44 0fc4edb 0fa6f95 0fa8d30 0fc8725 
0fb91de 0fc5ef1 0faf55a 0fb0c79 0fc9583 
0fb295c 0fc56f0 0fa8c10 0fab5b2 0fc8eda 
0fb5265 0fc4ab5 0fab664 0fac9e8 0fc8e12 
0fb7917 0fc5e5e 0fadbe2 0fb00f9 0fc93b4 
0fb1138 0fc40cf 0fa74cc 0fa92e1 0fc84a7 
0fb91fa 0fc4ff5 0faf58b 0fb0c78 0fc8cf0 
0fb2d0a 0fc484c 0fa8fd4 0fab858 0fc823f 
0fb5a3f 0fc3fc2 0fabe5e 0fad072 0fc7eee 
0fb8975 0fc5b84 0faec54 0fb0fac 0fc82fa 
0fb2aae 0fc47bf 0fa8e40 0faab44 0fc73b4 
0fbb310 0fc61d7 0fb16bf 0fb2cf0 0fc7dde 
0fb54a9 0fc620f 0fab76a 0fadf8a 0fc758f 
0fb8344 0fc5d76 0fae710 0faf9d8 0fc6fc7 
0fbb1be 0fc7882 0fb142e 0fb386c 0fc70b2 
0fb5060 0fc6456 0fab3ac 0fad199 0fc5d8e 
0fbd501 0fc7bce 0fb3853 0fb4f5a 0fc600e 
0fb74ff 0fc7b95 0fad77c 0fb0085 0fc50eb 
0fb9cf0 0fc7836 0fb00e4 0fb1430 0fc4be2 
0fbc33b 0fc95d3 0fb2608 0fb4aa6 0fc552d 
0fb57bc 0fc8055 0fabb69 0fad9ea 0fc4b7e 
0fbcff8 0fc9620 0fb33ab 0fb4b16 0fc5e8b 
0fb6784 0fc9478 0faca6d 0faf36b 0fc6126 
0fb8a18 0fc8b40 0faee5c 0fb01a1 0fc6391 
0fbb21d 0fca0f2 0fb1501 0fb3975 0fc697c 
0fb48f1 0fc81b5 0faac7f 0facab9 0fc5b32 
0fbc4ac 0fc9031 0fb2837 0fb3f37 0fc664b 
0fb61f2 0fc8b5d 0fac46b 0faed08 0fc5f80 
0fb8756 0fc80a9 0faeb0c 0fafe07 0fc5c4e 
0fbb41a 0fc955e 0fb16c5 0fb3a2d 0fc601a 
0fb4fce 0fc7795 0fab369 0fad106 0fc4cf2 
0fbced0 0fc8663 0fb32c6 0fb48d4 0fc50ed 
0fb6d20 0fc7feb 0fad052 0faf862 0fc47bb 
0fb8e9a 0fc739a 0faf307 0fb0596 0fc43a1 
0fbbbb8 0fc8d27 0fb1efc 0fb4202 0fc47c7 
0fb5490 0fc75d4 0fab847 0fad5c4 0fc373e 
0fbd284 0fc8b67 0fb362a 0fb4c29 0fc4005 
0fb73e9 0fc8892 0fad684 0fafe9c 0fc395e 
0fb9895 0fc7ed9 0fafc5b 0fb0f04 0fc3847 
0fbc8b6 0fc965c 0fb2b2f 0fb4e3f 0fc3f7f 
0fb6393 0fc7cad 0fac6ae 0fae477 0fc315e 
0fbe3fc 0fc8fe3 0fb4733 0fb5d58 0fc3a6f 
0fb8850 0fc8e1f 0faeac5 0fb12f5 0fc30c2 
0fbac6d 0fc87b1 0fb1058 0fb2348 0fc2b4b 
0fbde8a 0fca7aa 0fb4181 0fb64d5 0fc326c 
0fb79b4 0fc9648 0fadd55 0fafb9c 0fc2380 
0fbfa17 0fcaeef 0fb5dcd 0fb7442 0fc2c47 
0fb9fa0 0fcb018 0fb027f 0fb2b0a 0fc23b1 
0fbc3ee 0fca97b 0fb2813 0fb3b54 0fc1ffe 
0fbf849 0fcc672 0fb5b39 0fb7e8e 0fc269c 
0fb9300 0fcb132 0faf688 0fb14f4 0fc15d0 
0fc14c1 0fcc77f 0fb782d 0fb8ebb 0fc1e93 
0fbba20 0fcc4f1 0fb1c6a 0fb4568 0fc15ee 
0fbdaa0 0fcb9b3 0fb3e4c 0fb5239 0fc12b4 
0fc0e45 0fcd42f 0fb70d5 0fb94cb 0fc1b7c 
0fba5e7 0fcbe42 0fb090a 0fb2860 0fc0c79 
0fc254c 0fcd3fc 0fb88ae 0fb9fb3 0fc14c0 
0fbca26 0fcd3b1 0fb2ca6 0fb562a 0fc09dc 
0fbe9e4 0fccb08 0fb4dd6 0fb621a 0fc032f 
0fc1c1d 0fce85f 0fb7ed2 0fba335 0fc028a 
0fbaf8a 0fcd858 0fb12da 0fb32cb 0fbea63 
0fc2ae9 0fcf002 0fb8e4c 0fba5e2 0fbe9ea 
0fbc987 0fceda0 0fb2c11 0fb5658 0fbd96b 
0fbe2bb 0fce094 0fb468d 0fb5b80 0fbd050 
0fc0f7a 0fcf60f 0fb71cc 0fb96e1 0fbd531 
0fb9b30 0fcda22 0fafddf 0fb1eb8 0fbc629 
0fc10a0 0fcea32 0fb736a 0fb8bac 0fbcf5e 
0fba8b7 0fce4f2 0fb0a8a 0fb35d2 0fbc68c 
0fbbb07 0fcd49f 0fb1e27 0fb33b2 0fbbe29 
0fbe5e5 0fce6af 0fb47e9 0fb6d4d 0fbc150 
0fb6f0f 0fcc62b 0fad1ce 0faf2c0 0fbb127 
0fbe826 0fcd2e5 0fb4b2a 0fb62b7 0fbb75f 
0fb8437 0fcd011 0fae68e 0fb112b 0fbac2a 
0fb981b 0fcc4be 0fafc08 0fb1086 0fba067 
0fbcb1b 0fcdaac 0fb2dbc 0fb5243 0fb9ca6 
0fb57ae 0fcbd74 0fabaa4 0fadafc 0fb81d9 
0fbd5c4 0fcc4ab 0fb38cf 0fb4fc5 0fb810e 
0fb7394 0fcb647 0fad593 0fb0016 0fb7236 
0fb888e 0fca226 0faebed 0fb0055 0fb64b5 
0fbbcb6 0fcb548 0fb1ecb 0fb437e 0fb63ea 
0fb46b8 0fc9466 0faa969 0fac93f 0fb4f55 
0fbc4a8 0fca206 0fb27ac 0fb3ebb 0fb52ab 
0fb615e 0fc9d73 0fac35c 0faee23 0fb4476 
0fb740e 0fc8d15 0fad753 0faeba9 0fb3b99 
0fbab1f 0fca1d5 0fb0d10 0fb3173 0fb3edb 
0fb3378 0fc821b 0fa960e 0fab6a4 0fb29de 
0fbb413 0fc8f60 0fb16d2 0fb2e0d 0fb2ccc 
0fb529a 0fc8bf0 0fab436 0fadf79 0fb2390 
0fb65b0 0fc7b8a 0fac88b 0fadd8f 0fb2166 
0fb9c92 0fc950d 0fafe62 0fb2310 0fb2bc7 
0fb2143 0fc78b0 0fa8372 0faa4f8 0fb2165 
0fba134 0fc8534 0fb03b6 0fb1a75 0fb3403 
0fb3d00 0fc8040 0fa9e5c 0fac9ad 0fb3630 
0fb4fd4 0fc6e64 0fab293 0fac6e3 0fb34b8 
0fb8ad2 0fc816d 0faebfd 0fb10b0 0fb47e5 
0fb1075 0fc6133 0fa7252 0fa930f 0fb4932 
0fb91f2 0fc6d26 0faf46b 0fb09e5 0fb6790 
0fb3055 0fc6a61 0fa91c0 0fabb46 0fb7370 
