0fc33d8 0fc8720 0fba313 0fb6d86 0fc1146 
0fc2cc3 0fc7c85 0fb9a28 0fb6468 0fc2d05 
0fc8b53 0fc8c8c 0fbf7b6 0fbc30c 0fc4079 
0fc4973 0fc88c5 0fbb7cf 0fb8055 0fc3f8b 
0fc64f2 0fc8356 0fbd131 0fb9cf8 0fc3990 
0fc83ec 0fc9716 0fbf191 0fbbac0 0fc4f95 
0fc3873 0fc8545 0fba5e9 0fb6fed 0fc3917 
0fc9209 0fc9568 0fbfe7d 0fbc9a1 0fc48ce 
0fc4c40 0fc92f6 0fbba9f 0fb8303 0fc445c 
0fc651c 0fc8c52 0fbd169 0fb9d20 0fc3a59 
0fc8402 0fc9e2d 0fbf1b0 0fbbae7 0fc4db7 
0fc3905 0fc8b44 0fba67b 0fb709e 0fc36fa 
0fc927c 0fc991e 0fbfdaa 0fbc8dd 0fc44a1 
0fc4be4 0fc9589 0fbb79e 0fb7fe2 0fc3e62 
0fc652c 0fc8dc2 0fbced4 0fb9a63 0fc34f3 
0fc84da 0fc9f45 0fbefd2 0fbb8d6 0fc4a05 
0fc3980 0fc8b8a 0fba456 0fb6e2b 0fc3475 
0fc931e 0fc99a9 0fbfcc9 0fbc7ce 0fc4652 
0fc4c4b 0fc9432 0fbb7f4 0fb802b 0fc4430 
0fc6589 0fc8b07 0fbcf1b 0fb9a93 0fc3d38 
0fc8438 0fc9c46 0fbef14 0fbb819 0fc534e 
0fc3831 0fc89d0 0fba306 0fb6cd8 0fc3c4c 
0fc924f 0fc97c7 0fbfc14 0fbc6f6 0fc4c95 
0fc4c59 0fc90c9 0fbb807 0fb800d 0fc4834 
0fc6506 0fc8777 0fbceb4 0fb9a0a 0fc3def 
0fc81a9 0fc9bc8 0fbecf7 0fbb5bf 0fc508b 
0fc36ac 0fc8b9a 0fba1ac 0fb6b5b 0fc3a33 
0fc8fbe 0fc9baf 0fbf9a4 0fbc491 0fc492c 
0fc491d 0fc9845 0fbb4d6 0fb7cfc 0fc43ed 
0fc630e 0fc8f09 0fbcc70 0fb9804 0fc3917 
0fc81bd 0fc9e8e 0fbec6e 0fbb592 0fc4c77 
0fc35ff 0fc8a2d 0fba0e3 0fb6ac5 0fc34bf 
0fc8fe3 0fc97db 0fbf9af 0fbc4be 0fc4502 
0fc4a66 0fc91ae 0fbb5ed 0fb7e28 0fc4193 
0fc6511 0fc8904 0fbce61 0fb99eb 0fc3950 
0fc825a 0fc995d 0fbed24 0fbb61c 0fc4cde 
0fc371c 0fc86f6 0fba1ac 0fb6b81 0fc36f3 
0fc8fc3 0fc9741 0fbf95a 0fbc45d 0fc477d 
0fc4865 0fc947f 0fbb3f5 0fb7c30 0fc4438 
0fc61d7 0fc8d39 0fbcb38 0fb96d0 0fc3c26 
0fc7f39 0fc9cf4 0fbea0a 0fbb313 0fc4fd8 
0fc3479 0fc86dc 0fb9f2f 0fb690e 0fc39fb 
0fc8ee2 0fc933c 0fbf86a 0fbc384 0fc4bd3 
0fc4810 0fc8dfe 0fbb38e 0fb7bd3 0fc4904 
0fc6055 0fc84a9 0fbc9ce 0fb9564 0fc3f62 
0fc7e97 0fc96a3 0fbe98d 0fbb288 0fc5382 
0fc32f2 0fc8451 0fb9def 0fb67b4 0fc3c6e 
0fc8c4b 0fc9653 0fbf621 0fbc111 0fc4cc4 
0fc4579 0fc9634 0fbb0f7 0fb7937 0fc470c 
0fc5cd0 0fc8f0a 0fbc685 0fb920d 0fc38c0 
0fc7ae2 0fca0ac 0fbe5fd 0fbaefa 0fc4848 
0fc2ffa 0fc89f9 0fb9b1a 0fb64d9 0fc2ec2 
0fc8a6b 0fc9631 0fbf489 0fbbf61 0fc3f84 
0fc44c7 0fc8fed 0fbb082 0fb7894 0fc3bf3 
0fc5df5 0fc854c 0fbc775 0fb92e3 0fc3112 
0fc7b21 0fc9544 0fbe62b 0fbaf09 0fc436f 
0fc3004 0fc8087 0fb9add 0fb6485 0fc2ea6 
0fc88bb 0fc8eb9 0fbf29e 0fbbd64 0fc420e 
0fc414e 0fc8b33 0fbacee 0fb7500 0fc401f 
0fc5a6f 0fc8222 0fbc3d0 0fb8f4b 0fc3634 
0fc77fa 0fc91e4 0fbe307 0fbabe9 0fc486f 
0fc2d26 0fc7dbb 0fb981b 0fb61c7 0fc3196 
0fc85a0 0fc8d64 0fbef83 0fbba67 0fc4186 
0fc3dfc 0fc8955 0fba9b2 0fb71dc 0fc3bd2 
0fc58f4 0fc8163 0fbc267 0fb8dec 0fc2faf 
0fc769d 0fc9307 0fbe19f 0fbaa92 0fc3fa2 
0fc2c15 0fc7ecf 0fb96c7 0fb60a4 0fc26fc 
0fc8469 0fc8de9 0fbee3d 0fbb947 0fc345a 
0fc3b88 0fc8c24 0fba767 0fb6faa 0fc2d84 
0fc5563 0fc8612 0fbbf4e 0fb8ad5 0fc255c 
0fc7343 0fc94ce 0fbde67 0fba75f 0fc3ac8 
0fc2952 0fc7e1d 0fb944a 0fb5e1f 0fc259c 
0fc8327 0fc894e 0fbed2c 0fbb805 0fc389f 
0fc3a32 0fc8211 0fba5ec 0fb6e2d 0fc3622 
0fc53ae 0fc790c 0fbbd65 0fb88fc 0fc2fe3 
0fc707d 0fc8987 0fbdbaf 0fba4b4 0fc46c0 
0fc2614 0fc7562 0fb9111 0fb5aed 0fc33c7 
0fc7e77 0fc8417 0fbe8ac 0fbb390 0fc46b5 
0fc3648 0fc830b 0fba22d 0fb6a6e 0fc41f7 
0fc4fb8 0fc803b 0fbb98f 0fb8519 0fc3612 
0fc6d0f 0fc9014 0fbd82b 0fba13a 0fc46df 
0fc23b6 0fc78b7 0fb8ea5 0fb586f 0fc2bab 
0fc7d9a 0fc86e5 0fbe799 0fbb287 0fc3987 
0fc3555 0fc8207 0fba13f 0fb6960 0fc32c2 
0fc4e6d 0fc7965 0fbb832 0fb83cb 0fc2606 
0fc6b5e 0fc8c00 0fbd68f 0fb9f82 0fc36b8 
0fc21b2 0fc7718 0fb8ca6 0fb5678 0fc1da7 
0fc7c26 0fc85de 0fbe5d3 0fbb0cb 0fc2eac 
0fc31fa 0fc80d5 0fb9db7 0fb65dc 0fc2a86 
0fc4da2 0fc79c9 0fbb722 0fb8299 0fc2472 
0fc69c0 0fc8798 0fbd499 0fb9d79 0fc38c1 
0fc1f0b 0fc71e1 0fb89ca 0fb5386 0fc2272 
0fc77ea 0fc7f0e 0fbe1b7 0fbac92 0fc34b0 
0fc2eb1 0fc78de 0fb9a84 0fb62a3 0fc310b 
0fc4955 0fc7114 0fbb308 0fb7e80 0fc28f2 
0fc66ce 0fc823b 0fbd1d6 0fb9ab4 0fc3d69 
0fc1d6c 0fc6e2a 0fb8817 0fb51eb 0fc25e9 
0fc77ab 0fc7e00 0fbe15c 0fbac5c 0fc3504 
0fc3027 0fc7acb 0fb9ba4 0fb63f2 0fc2e9f 
0fc4bbb 0fc7527 0fbb52a 0fb80d5 0fc2338 
0fc6817 0fc8792 0fbd308 0fb9c1f 0fc34ff 
0fc1df9 0fc7378 0fb88ca 0fb52c4 0fc1cee 
0fc77a4 0fc818f 0fbe163 0fbac75 0fc2cbd 
0fc2fd8 0fc7c45 0fb9b5f 0fb63b4 0fc282a 
0fc4b37 0fc7395 0fbb4b4 0fb8063 0fc1eac 
0fc67a2 0fc848a 0fbd299 0fb9ba6 0fc3331 
0fc1ded 0fc6f89 0fb88b8 0fb52a5 0fc1e57 
0fc777e 0fc7dee 0fbe14e 0fbac51 0fc3181 
0fc2ea1 0fc786f 0fb9a72 0fb62a1 0fc2eba 
0fc4ad8 0fc708a 0fbb458 0fb7fe9 0fc2739 
0fc6649 0fc807b 0fbd146 0fb9a3c 0fc3aba 
0fc1cdf 0fc6c23 0fb8781 0fb516e 0fc2404 
0fc77f5 0fc7ca3 0fbe172 0fbac85 0fc35bf 
0fc2eb0 0fc7783 0fb9a2b 0fb627d 0fc2f85 
0fc4bde 0fc710e 0fbb54c 0fb80f6 0fc25ec 
0fc6775 0fc824d 0fbd260 0fb9b65 0fc3796 
0fc1ebc 0fc6fb6 0fb894d 0fb5347 0fc1fed 
0fc77a9 0fc7efb 0fbe12e 0fbac46 0fc2edc 
0fc2e0c 0fc7ab4 0fb9998 0fb61ec 0fc28ce 
0fc49c0 0fc72f3 0fbb341 0fb7eed 0fc1f17 
0fc6689 0fc8422 0fbd164 0fb9a76 0fc3379 
0fc1daa 0fc6fd7 0fb8834 0fb5243 0fc1cfe 
0fc78f6 0fc7ed9 0fbe262 0fbad8c 0fc2fb0 
0fc301e 0fc78ce 0fb9b7c 0fb63e4 0fc2bcd 
0fc4d11 0fc7184 0fbb63c 0fb81f5 0fc2425 
0fc6999 0fc82d2 0fbd431 0fb9d4d 0fc397a 
0fc20be 0fc6eeb 0fb8b2f 0fb5526 0fc23ef 
0fc7a41 0fc7ddf 0fbe3d3 0fbaee4 0fc34c4 
0fc30c9 0fc78d4 0fb9c52 0fb64a2 0fc2f55 
0fc4df0 0fc722d 0fbb75f 0fb8306 0fc2656 
0fc69c5 0fc83de 0fbd482 0fb9d87 0fc3991 
0fc20e1 0fc7090 0fb8b64 0fb554e 0fc22bd 
0fc7a17 0fc7fb2 0fbe398 0fbae9e 0fc329f 
0fc30cf 0fc79b1 0fb9c44 0fb6496 0fc2cbf 
0fc4d71 0fc7029 0fbb6e0 0fb8283 0fc22d1 
0fc67f2 0fc7f4d 0fbd2d3 0fb9bc8 0fc348d 
0fc1ef2 0fc6d82 0fb8970 0fb535a 0fc1bf6 
0fc76f7 0fc7e18 0fbe0a9 0fbab93 0fc2a35 
0fc2cc3 0fc7aab 0fb9860 0fb6098 0fc24d9 
0fc48dd 0fc74d1 0fbb336 0fb7eda 0fc1dcb 
0fc6172 0fc84a8 0fbcf04 0fb982c 0fc3253 
0fc17a0 0fc6ec6 0fb84c7 0fb4efb 0fc1bb1 
0fc70da 0fc7b46 0fbdd05 0fba844 0fc2b76 
0fc2652 0fc733e 0fb946a 0fb5cfc 0fc249e 
0fc4259 0fc6a00 0fbae4f 0fb7a35 0fc1a19 
0fc5cb0 0fc77c7 0fbca10 0fb933d 0fc2cce 
0fc1340 0fc6091 0fb8087 0fb4aa0 0fc14e0 
0fc6974 0fc713d 0fbd5c9 0fba0d6 0fc2218 
0fc1d1e 0fc6b4b 0fb8b5d 0fb53c6 0fc1b57 
0fc37bc 0fc6381 0fba3f2 0fb6fa7 0fc0ff5 
0fc51d1 0fc7585 0fbbf5a 0fb887b 0fc221d 
0fc0916 0fc5fdc 0fb766a 0fb4079 0fc0b32 
0fc62d0 0fc6dcb 0fbcefa 0fb9a28 0fc1cbb 
0fc18a2 0fc64cd 0fb86e1 0fb4f36 0fc17ff 
0fc3557 0fc5971 0fba180 0fb6d20 0fc0ff4 
0fc4f49 0fc6711 0fbbce0 0fb85e1 0fc23c6 
0fc0679 0fc5276 0fb73d0 0fb3dd5 0fc0dac 
0fc5fd9 0fc6239 0fbcc37 0fb973b 0fc1e62 
0fc16a7 0fc5e24 0fb8503 0fb4d41 0fc18fd 
0fc3342 0fc584a 0fb9f7f 0fb6b1a 0fc0e4e 
0fc4eaf 0fc6c69 0fbbc5d 0fb855b 0fc2010 
0fc0761 0fc5bcc 0fb74ad 0fb3ec5 0fc06e9 
0fc61ad 0fc6da6 0fbcdfe 0fb990d 0fc14b2 
0fc184f 0fc683f 0fb86a4 0fb4eff 0fc0cf8 
0fc35ed 0fc5da8 0fba215 0fb6db3 0fc02c9 
0fc5169 0fc6b8d 0fbbef2 0fb87dc 0fc1646 
0fc094f 0fc55f2 0fb7684 0fb4088 0fbff8b 
0fc6267 0fc64ed 0fbcec1 0fb99b5 0fc10c8 
0fc1879 0fc6073 0fb86d6 0fb4f0b 0fc0e67 
0fc34f1 0fc5887 0fba13a 0fb6cae 0fc07bf 
0fc4ee0 0fc69e8 0fbbc83 0fb8554 0fc1c78 
0fc06a2 0fc5523 0fb73db 0fb3dbe 0fc0601 
0fc6137 0fc645d 0fbcd8d 0fb985d 0fc18cc 
0fc1752 0fc5e9c 0fb8580 0fb4da3 0fc149b 
0fc34d4 0fc5852 0fba0dd 0fb6c70 0fc0c44 
0fc4fbb 0fc6a39 0fbbd2d 0fb8613 0fc1f16 
0fc0712 0fc549f 0fb7438 0fb3e2d 0fc0496 
0fc61aa 0fc6607 0fbcdec 0fb98dd 0fc1386 
0fc1840 0fc641c 0fb8661 0fb4ebc 0fc0ce5 
0fc3642 0fc5fe3 0fba235 0fb6e04 0fc0301 
0fc4fad 0fc7202 0fbbd31 0fb8641 0fc154b 
0fc06d4 0fc5c3c 0fb7419 0fb3e31 0fbfe3f 
0fc6130 0fc69fb 0fbcd72 0fb9882 0fc117c 
0fc178c 0fc623d 0fb85aa 0fb4e03 0fc0e6f 
0fc368b 0fc586e 0fba274 0fb6e24 0fc0974 
0fc50f0 0fc680a 0fbbe52 0fb8753 0fc20e2 
0fc0909 0fc538b 0fb760d 0fb402c 0fc0ddc 
0fc62f4 0fc63f6 0fbcf1b 0fb9a1f 0fc22bd 
0fc196b 0fc5fb1 0fb876f 0fb4fca 0fc2030 
0fc3929 0fc5852 0fba50f 0fb70bd 0fc18a9 
0fc536e 0fc6ada 0fbc0ee 0fb89e0 0fc2be4 
0fc0ca8 0fc5957 0fb79c5 0fb43e0 0fc1409 
0fc6781 0fc6ae1 0fbd39c 0fb9eb9 0fc24ca 
0fc1f11 0fc6842 0fb8d1b 0fb558f 0fc1ef6 
0fc3ee0 0fc62a5 0fbaaaf 0fb7686 0fc14cf 
0fc5927 0fc73ac 0fbc679 0fb8f9b 0fc2684 
0fc1327 0fc6165 0fb8027 0fb4a5c 0fc0ff1 
0fc6d6d 0fc7166 0fbd982 0fba49c 0fc21c0 
0fc23d2 0fc6cd2 0fb91cc 0fb5a36 0fc1d9a 
0fc43a3 0fc65ee 0fbaf90 0fb7b3d 0fc1664 
0fc5dfe 0fc7763 0fbcb4b 0fb9449 0fc2b8b 
0fc1808 0fc6540 0fb8508 0fb4f11 0fc17a1 
0fc72ef 0fc75bc 0fbdefc 0fba9f5 0fc2bd9 
0fc283c 0fc70e0 0fb962c 0fb5e7b 0fc2740 
0fc4907 0fc6b55 0fbb4c7 0fb806e 0fc2208 
0fc629d 0fc7c5f 0fbcfcc 0fb98ce 0fc373c 
0fc1c2d 0fc6908 0fb890b 0fb531a 0fc2237 
0fc75eb 0fc79ff 0fbe1e9 0fbace9 0fc3419 
0fc2c65 0fc7535 0fb9a38 0fb6294 0fc2f78 
0fc4bef 0fc6f41 0fbb7b7 0fb835f 0fc26ed 
0fc64ec 0fc8199 0fbd233 0fb9b2e 0fc39d1 
0fc1e9a 0fc6eca 0fb8b66 0fb5587 0fc232d 
0fc79c4 0fc7fa8 0fbe59f 0fbb0a8 0fc35e5 
0fc2f19 0fc7b5a 0fb9cd9 0fb653e 0fc3084 
0fc4ed1 0fc75d4 0fbba6c 0fb8633 0fc28a6 
0fc6706 0fc8756 0fbd434 0fb9d41 0fc3bc1 
0fc208a 0fc745f 0fb8d54 0fb5782 0fc2627 
0fc7a8f 0fc83a2 0fbe66c 0fbb177 0fc38b0 
0fc2ffa 0fc7cd1 0fb9dae 0fb6617 0fc3490 
0fc5094 0fc767d 0fbbc29 0fb87e9 0fc2e0d 
0fc6911 0fc874c 0fbd617 0fb9f23 0fc414d 
0fc2218 0fc7213 0fb8ecf 0fb58ee 0fc2b57 
0fc7ac0 0fc7fdc 0fbe687 0fbb18c 0fc3d32 
0fc2ff6 0fc7a16 0fb9d99 0fb65f9 0fc379b 
0fc5091 0fc7441 0fbbc07 0fb87b8 0fc2fb3 
0fc69e8 0fc849b 0fbd6e6 0fb9fe3 0fc43b8 
0fc2362 0fc7049 0fb9013 0fb5a2b 0fc2d6e 
0fc7e32 0fc7eaf 0fbe9fb 0fbb4fa 0fc4117 
0fc343b 0fc79f7 0fba1f3 0fb6a4a 0fc3cae 
0fc54a8 0fc7467 0fbc040 0fb8bef 0fc345a 
0fc6d5d 0fc8617 0fbda79 0fba36f 0fc47b5 
0fc27f3 0fc745c 0fb94b9 0fb5ed7 0fc32c5 
0fc8070 0fc845b 0fbec55 0fbb74a 0fc4341 
0fc356c 0fc8057 0fba344 0fb6b91 0fc3e9d 
0fc561a 0fc7b05 0fbc1b9 0fb8d70 0fc3703 
0fc6e85 0fc890d 0fbdbb3 0fba4a9 0fc4c3f 
0fc28c8 0fc74cf 0fb958c 0fb5fa9 0fc3617 
0fc8225 0fc864b 0fbee01 0fbb90e 0fc465d 
0fc3683 0fc8333 0fba42a 0fb6ca8 0fc3f6f 
0fc583a 0fc7cb5 0fbc3c1 0fb8f94 0fc3927 
0fc6ebc 0fc8c5c 0fbdbcf 0fba4d7 0fc4b01 
0fc2802 0fc77c7 0fb94b2 0fb5ed6 0fc337a 
0fc8205 0fc8888 0fbedd6 0fbb8cf 0fc4544 
0fc366c 0fc83f6 0fba431 0fb6c70 0fc3e35 
0fc5756 0fc7c9f 0fbc2e4 0fb8e6d 0fc365b 
0fc6ebc 0fc8b90 0fbdbe5 0fba4a0 0fc4a24 
0fc290f 0fc76b4 0fb95e2 0fb5fb8 0fc3329 
0fc81df 0fc8575 0fbedd6 0fbb872 0fc427e 
0fc35af 0fc805e 0fba390 0fb6b7c 0fc3a2d 
0fc55e6 0fc7c12 0fbc1b2 0fb8d02 0fc2f89 
0fc6bd0 0fc8ea0 0fbd922 0fba1cb 0fc401c 
0fc2488 0fc7ad1 0fb9168 0fb5b59 0fc2898 
0fc7e0a 0fc8aae 0fbe9f1 0fbb4ce 0fc3b8d 
0fc3194 0fc832d 0fb9f57 0fb679b 0fc3596 
0fc525b 0fc7ad2 0fbbde0 0fb8989 0fc2d2c 
0fc68f3 0fc89f0 0fbd614 0fb9eeb 0fc3ec4 
0fc227d 0fc7182 0fb8f49 0fb5936 0fc278a 
0fc7bf7 0fc7e77 0fbe7d6 0fbb29f 0fc3a13 
0fc2f80 0fc7694 0fb9d59 0fb657e 0fc346f 
0fc5061 0fc6ff4 0fbbc20 0fb8792 0fc2ccb 
0fc6669 0fc7fb4 0fbd3b1 0fb9c67 0fc3fdc 
0fc1fc4 0fc68f3 0fb8caa 0fb5684 0fc28eb 
0fc79f2 0fc7869 0fbe61e 0fbb0c0 0fc3b40 
0fc2e5e 0fc7795 0fb9c6d 0fb647e 0fc363f 
0fc4f0e 0fc742f 0fbbb12 0fb8673 0fc2bd2 
0fc76a4 0fc7b00 0fbe315 0fbadf3 0fc2e1b 
0fc2219 0fc72f9 0fb9041 0fb58fa 0fc2319 
0fc52fd 0fc72b1 0fbbf10 0fb8b05 0fc1f47 
0fc5787 0fc7e29 0fbc559 0fb8e35 0fc30a1 
0fc1f5c 0fc6802 0fb8c60 0fb5707 0fc1b98 
0fc7625 0fc77bf 0fbe299 0fbad6d 0fc3229 
0fc2281 0fc6d62 0fb9073 0fb5938 0fc29e3 
0fc54b2 0fc6b49 0fbc09b 0fb8c8d 0fc283e 
0fc580c 0fc7943 0fbc5cc 0fb8ea7 0fc38b2 
0fc1f23 0fc6662 0fb8c10 0fb56b7 0fc21e9 
0fc75c1 0fc79d8 0fbe232 0fbad03 0fc360c 
0fc21ce 0fc71d1 0fb8ffd 0fb58a6 0fc2a74 
0fc533e 0fc6fae 0fbbf4b 0fb8b3b 0fc24f8 
0fc57b2 0fc7e66 0fbc581 0fb8e60 0fc3402 
0fc1f79 0fc69de 0fb8c6a 0fb571d 0fc1c09 
0fc7639 0fc7ca5 0fbe2b8 0fbad92 0fc2ee3 
0fc22c4 0fc7265 0fb90d8 0fb5994 0fc242f 
0fc547b 0fc6db1 0fbc067 0fb8c5b 0fc20c6 
0fc5804 0fc79db 0fbc5c3 0fb8e93 0fc30d7 
0fc1f54 0fc64fa 0fb8c42 0fb56e8 0fc1a4e 
0fc757f 0fc7718 0fbe1fe 0fbacc5 0fc2fb5 
0fc200f 0fc6cd5 0fb8e30 0fb56d5 0fc2492 
0fc5296 0fc6b81 0fbbe90 0fb8a6a 0fc21f3 
0fc566d 0fc7a3f 0fbc428 0fb8cec 0fc31f6 
0fc1e53 0fc672f 0fb8b2f 0fb55c3 0fc1b69 
0fc7432 0fc78de 0fbe08e 0fbab40 0fc2f79 
0fc1fae 0fc6f78 0fb8da0 0fb5642 0fc23bb 
0fc5254 0fc6e1a 0fbbe1a 0fb89fa 0fc1f9d 
0fc555f 0fc7b20 0fbc303 0fb8bc3 0fc2e1b 
0fc1df8 0fc675a 0fb8ad7 0fb5564 0fc16c8 
0fc7443 0fc799d 0fbe0ac 0fbab69 0fc2a08 
0fc1f8e 0fc7087 0fb8da5 0fb563e 0fc1d7d 
0fc5289 0fc6eb0 0fbbe60 0fb8a3c 0fc19a9 
0fc5599 0fc7ad5 0fbc354 0fb8c12 0fc284a 
0fc1d2e 0fc65b6 0fb8a0a 0fb549d 0fc1123 
0fc7399 0fc785a 0fbe004 0fbaabb 0fc26b9 
0fc1e58 0fc6e33 0fb8c30 0fb54ea 0fc1c46 
0fc50c5 0fc6c02 0fbbc7c 0fb8868 0fc1a7f 
0fc5426 0fc7880 0fbc1c1 0fb8a8c 0fc2bbb 
0fc1d9c 0fc6458 0fb8a52 0fb54f6 0fc17aa 
0fc738e 0fc751f 0fbdfd7 0fbaa9d 0fc2d87 
0fc1e4b 0fc6979 0fb8c42 0fb54eb 0fc22bf 
0fc513d 0fc67ec 0fbbd15 0fb88eb 0fc1f5f 
0fc544e 0fc75cd 0fbc20d 0fb8ac1 0fc2edc 
0fc1c2e 0fc62e6 0fb8913 0fb53a1 0fc16df 
0fc72bf 0fc7754 0fbdf30 0fba9e1 0fc2ae9 
0fc1d82 0fc6d4a 0fb8b8a 0fb5425 0fc1e99 
0fc50bb 0fc6b25 0fbbca4 0fb8872 0fc1a9f 
0fc5395 0fc7797 0fbc169 0fb8a19 0fc2926 
0fc1d10 0fc631d 0fb8a00 0fb5496 0fc1231 
0fc7325 0fc754b 0fbdf97 0fbaa5e 0fc2672 
0fc1dcc 0fc6bea 0fb8bd0 0fb5483 0fc1a5c 
0fc51ab 0fc6a75 0fbbd8d 0fb897a 0fc1744 
0fc53e3 0fc79f5 0fbc1a3 0fb8a6e 0fc254c 
0fc1cde 0fc64eb 0fb89ce 0fb545e 0fc1086 
0fc732f 0fc75c4 0fbdf8f 0fbaa54 0fc284b 
0fc1f00 0fc6cf4 0fb8cfb 0fb559a 0fc1dd0 
0fc53de 0fc6aa7 0fbbfa5 0fb8b73 0fc1d89 
0fc55f9 0fc7738 0fbc3ad 0fb8c4f 0fc2e18 
0fc1ea8 0fc6397 0fb8b77 0fb55f9 0fc16e9 
0fc748b 0fc7546 0fbe103 0fbab8c 0fc2c75 
0fc1ff3 0fc6b2b 0fb8e14 0fb5676 0fc222e 
0fc5508 0fc68e0 0fbc0f7 0fb8c80 0fc2071 
0fc5609 0fc76c1 0fbc3b7 0fb8c27 0fc2de6 
0fc1fd0 0fc6605 0fb8cbd 0fb571a 0fc1605 
0fc7501 0fc7a3f 0fbe187 0fbac0c 0fc2aea 
0fc1f79 0fc7096 0fb8d9f 0fb560a 0fc1f22 
0fc54cb 0fc6ecf 0fbc0b9 0fb8c56 0fc1d29 
0fc55c0 0fc7cda 0fbc381 0fb8c0e 0fc2b6a 
0fc2057 0fc6955 0fb8d17 0fb5799 0fc1521 
0fc759c 0fc79d4 0fbe1e3 0fbac84 0fc29dc 
0fc20b0 0fc6f20 0fb8e95 0fb5716 0fc1ff2 
0fc5445 0fc6888 0fbc01c 0fb8bbd 0fc1e33 
0fc55b2 0fc7433 0fbc370 0fb8be2 0fc2f1e 
0fc1fc9 0fc60c4 0fb8ca5 0fb56fc 0fc1a37 
0fc749a 0fc73b0 0fbe11f 0fbab89 0fc2fc4 
0fc1edc 0fc6b42 0fb8d03 0fb5563 0fc2551 
0fc52c1 0fc6a2f 0fbbec6 0fb8a55 0fc2381 
0fc5386 0fc77cd 0fbc171 0fb89e2 0fc332e 
0fc1db0 0fc6411 0fb8aba 0fb550d 0fc1c88 
0fc736d 0fc759e 0fbe00a 0fbaa71 0fc3163 
0fc1e76 0fc6af6 0fb8ca2 0fb5503 0fc25f2 
0fc5336 0fc6912 0fbbf3a 0fb8ac9 0fc236b 
0fc5411 0fc769a 0fbc1f6 0fb8a5f 0fc32b3 
0fc1dcc 0fc6340 0fb8acb 0fb5525 0fc1b12 
0fc7361 0fc771a 0fbe007 0fbaa69 0fc2f60 
0fc1e9d 0fc6f50 0fb8cdc 0fb5535 0fc237b 
0fc533d 0fc6ef4 0fbbf60 0fb8ae9 0fc1f62 
0fc538b 0fc7d20 0fbc181 0fb89f1 0fc2cb1 
0fc1e48 0fc6a8d 0fb8b4d 0fb55b4 0fc14cb 
0fc73e3 0fc7c65 0fbe075 0fbaaee 0fc29b5 
0fc1f09 0fc6f9d 0fb8d46 0fb5597 0fc1f1a 
0fc53e5 0fc6a42 0fbbff2 0fb8b66 0fc1cd0 
0fc54e9 0fc75f3 0fbc2ca 0fb8b22 0fc2c9b 
0fc1f52 0fc61dd 0fb8c53 0fb5692 0fc1759 
0fc7401 0fc744a 0fbe0bb 0fbaaee 0fc2e81 
0fc1e6f 0fc6b4d 0fb8cb5 0fb54de 0fc25b4 
0fc531c 0fc6b5c 0fbbf23 0fb8a8c 0fc2353 
0fc53ac 0fc7984 0fbc182 0fb89ce 0fc3193 
0fc1ef7 0fc66b1 0fb8c0b 0fb5637 0fc1ac5 
0fc749b 0fc795d 0fbe158 0fbab8d 0fc2fa8 
0fc1fb3 0fc6ef5 0fb8de9 0fb562e 0fc2357 
0fc55b1 0fc6d73 0fbc1b5 0fb8d46 0fc1f92 
0fc5585 0fc7b7f 0fbc375 0fb8bdc 0fc2c45 
0fc2078 0fc695c 0fb8d7a 0fb57d9 0fc1441 
0fc75be 0fc7d02 0fbe25a 0fbacc4 0fc2918 
0fc1f36 0fc721a 0fb8d7a 0fb55da 0fc1d7e 
0fc54d5 0fc7081 0fbc0e6 0fb8c75 0fc1ce3 
0fc5539 0fc7c50 0fbc324 0fb8b90 0fc2e94 
0fc2027 0fc656a 0fb8d28 0fb577e 0fc1a8b 
0fc7542 0fc74d1 0fbe1da 0fbac34 0fc32fd 
0fc1ed7 0fc687b 0fb8cf7 0fb5562 0fc2ac8 
0fc54e9 0fc6784 0fbc0d7 0fb8c83 0fc2c9c 
0fc54e0 0fc7579 0fbc2be 0fb8b39 0fc3eae 
0fc2044 0fc62eb 0fb8d4f 0fb57b3 0fc2955 
0fc749c 0fc7636 0fbe136 0fbabad 0fc3d86 
0fc1e67 0fc6cac 0fb8ca4 0fb5518 0fc2fad 
0fc553d 0fc6d3b 0fbc158 0fb8cf9 0fc2b95 
0fc546a 0fc7a7d 0fbc273 0fb8aee 0fc3726 
0fc1fac 0fc672e 0fb8ccb 0fb573b 0fc1d78 
0fc7546 0fc7ae2 0fbe1e9 0fbac63 0fc3058 
0fc1f1a 0fc700e 0fb8d43 0fb55c6 0fc2178 
0fc553c 0fc6ea2 0fbc147 0fb8cf5 0fc1d87 
0fc53cd 0fc7a4a 0fbc1b6 0fb8a33 0fc2b19 
0fc1f74 0fc665f 0fb8c67 0fb56d2 0fc14e7 
0fc7464 0fc78ca 0fbe0ef 0fbab58 0fc2b5f 
0fc1db8 0fc6ddf 0fb8bd7 0fb5443 0fc20e2 
0fc53ca 0fc6c3c 0fbbfc6 0fb8b59 0fc20a5 
0fc5276 0fc7899 0fbc04a 0fb88b3 0fc318e 
0fc1e81 0fc649e 0fb8b6b 0fb55cf 0fc1cb8 
0fc72be 0fc75b0 0fbdf56 0fba9b1 0fc3277 
0fc1c56 0fc6a86 0fb8a7c 0fb52f6 0fc2753 
0fc52c9 0fc6964 0fbbec6 0fb8a6e 0fc259f 
